"","yearly_id","WR1","WR2","WR3","WR4","RB1","RB2","TE1","TE2"
"3040","2019_00-0033386",0,6.34920634920635,2.10526315789474,0,3.16455696202532,4.34782608695652,2.9126213592233,4.54545454545455
"3041","2019_00-0033387",100,87.6190476190476,75.8974358974359,27.7777777777778,77.6811594202899,45.8333333333333,75.716694772344,95.3703703703704
"3042","2019_00-0033414",33.3333333333333,31.25,45.360824742268,0,38.9830508474576,64.2857142857143,46.1538461538462,19.2307692307692
"3043","2019_00-0033421",55.1724137931034,75.4716981132076,9.30851063829787,0,32.0075757575758,10,9.94475138121547,63.1578947368421
"3044","2019_00-0033434",5,1.12359550561798,36.6255144032922,83.3333333333333,27.355623100304,6.66666666666667,36.4406779661017,5.60747663551402
"3045","2019_00-0033439",100,71.3333333333333,15.028901734104,0,36.2660944206009,5.88235294117647,16.5165165165165,81.25
"3046","2019_00-0033455",62.6666666666667,3.20855614973262,24.4897959183673,0,22.8686058174524,7,20.5007824726135,8.40336134453782
"3047","2019_00-0033460",33.3333333333333,43.0769230769231,83.0143540669856,0,73.5135135135135,0,83.6144578313253,41.1764705882353
"3048","2019_00-0033466",12.5,20.6422018348624,54.8015364916773,42.8571428571429,49.3492407809111,13.9664804469274,50.3937007874016,19.3333333333333
"3049","2019_00-0033471",37.8378378378378,31.4285714285714,44.8484848484849,0,41.358024691358,29.2682926829268,42.9394812680115,34.1614906832298
"3050","2019_00-0033474",12.5,5.76923076923077,1.35135135135135,0,2.47933884297521,15.3846153846154,2.53164556962025,5.45454545454545
"3051","2019_00-0033511",20,0,0,0,0,6.25,0,5.55555555555556
"3052","2019_00-0033526",0,5.55555555555556,4.67836257309941,0,3.94088669950739,100,5.84795321637427,0
"3053","2019_00-0033528",100,88.7096774193548,65.3555219364599,0,67.5094816687737,51.3513513513513,65.4411764705882,98.0952380952381
"3054","2019_00-0033529",100,100,100,0,100,100,100,100
"3055","2019_00-0033530",44.6428571428571,43.2558139534884,31.413612565445,0,38.0410022779043,42.3076923076923,33.3333333333333,41.747572815534
"3056","2019_00-0033536",65.1162790697674,81.7258883248731,88.0658436213992,0,87.7525252525252,75.4285714285714,86.8208092485549,76.2886597938144
"3057","2019_00-0033537",100,100,99.4542974079127,100,99.6370235934664,100,99.4630872483221,100
"3058","2019_00-0033538",100,100,100,0,100,100,100,100
"3059","2019_00-0033542",18.1818181818182,30.1587301587302,67.5977653631285,0,63.0769230769231,32.1428571428571,61.0859728506787,18.5185185185185
"3060","2019_00-0033553",100,63.768115942029,51.9450800915332,0,52.6104417670683,84.6153846153846,52.5842696629213,60.3174603174603
"3061","2019_00-0033555",30,13.1403118040089,56.4748201438849,0,37.8269617706237,8.33333333333333,55.3602811950791,13.1818181818182
"3062","2019_00-0033556",47.0588235294118,59.9099099099099,50.2801120448179,62.5,44.8359659781288,98.8636363636364,55.0815558343789,12.962962962963
"3063","2019_00-0033560",100,98.989898989899,94.1935483870968,100,96.2962962962963,93.9393939393939,93.9024390243902,100
"3064","2019_00-0033562",0,0,21.1678832116788,66.6666666666667,17.7914110429448,0,22.4561403508772,0
"3065","2019_00-0033567",35.7142857142857,31.5068493150685,30.3854875283447,38.4615384615385,30.6930693069307,35.6060606060606,29.9435028248588,34.2281879194631
"3066","2019_00-0033569",66.6666666666667,50.3333333333333,40.1941747572816,0,44.9936628643853,30.2325581395349,38.0681818181818,55.6338028169014
"3067","2019_00-0033573",0,4.34782608695652,0,0,3.03030303030303,0,0,4.44444444444444
"3068","2019_00-0033576",0,59.375,27,0,36.3636363636364,23.8095238095238,26.4957264957265,100
"3069","2019_00-0033578",90.6976744186046,92.7835051546392,84.7113884555382,0,85.4700854700855,92.3976608187134,85.8072916666667,93.2038834951456
"3070","2019_00-0033589",0,17.687074829932,42.9378531073446,41.6666666666667,39.0552995391705,3.44827586206897,42.995839112344,16.7785234899329
"3071","2019_00-0033594",100,74.8031496062992,69.0880989180835,52.5,69.3954659949622,86.9565217391304,68.5496183206107,76.1904761904762
"3072","2019_00-0033604",41.6666666666667,6.79611650485437,15.4440154440154,66.6666666666667,14.9152542372881,12.3456790123457,13.4969325153374,13.953488372093
"3073","2019_00-0033611",92.3076923076923,14.5907473309609,29.3609671848014,0,29.5918367346939,2.80373831775701,30.7142857142857,16.9491525423729
"3074","2019_00-0033631",100,92.3664122137405,84.4444444444444,97.0588235294118,86.7671691792295,91.4893617021277,84.3243243243243,96.9230769230769
"3075","2019_00-0033658",73.9130434782609,70.7641196013289,23.7662337662338,0,41.5322580645161,14.9606299212598,22.4561403508772,93.7777777777778
"3076","2019_00-0033662",0,3.92156862745098,3.7037037037037,0,4.23728813559322,0,3.125,5
"3077","2019_00-0033676",88.8888888888889,82.4242424242424,90.7662082514735,0,90.1041666666667,77.720207253886,87.68,86.0377358490566
"3078","2019_00-0033681",40.6779661016949,15.5172413793103,33.0042313117066,85.4166666666667,35.3965183752418,100,32.7707454289733,15.5172413793103
"3079","2019_00-0033696",47.0588235294118,50.7936507936508,32.4022346368715,0,38.5714285714286,33.3333333333333,33.3333333333333,58.3333333333333
"3080","2019_00-0033699",47.9166666666667,70.4545454545455,54.9868766404199,0,55.3549939831528,68.8775510204082,58.7912087912088,49.0909090909091
"3081","2019_00-0033705",0,17.5438596491228,84.6017699115044,0,79.2079207920792,16.0493827160494,72.5433526011561,8.57142857142857
"3082","2019_00-0033725",0,10.3448275862069,0,0,1.49253731343284,50,4.44444444444444,4
"3083","2019_00-0033733",20.6349206349206,72.8070175438597,55.3571428571429,0,63.1675874769797,36.3636363636364,53.6842105263158,74.0853658536585
"3084","2019_00-0033740",0,0,2.12765957446809,0,1.96078431372549,0,2,0
"3085","2019_00-0033742",0,100,2.51256281407035,0,16.3865546218487,100,2.95566502463054,100
"3086","2019_00-0033757",62.7118644067797,39.0163934426229,15.2700186219739,0,28.8113695090439,11.8110236220472,13.8845553822153,53.8116591928251
"3087","2019_00-0033763",0,6.45161290322581,1.96078431372549,0,4.71204188481675,0,1.48514851485149,12
"3088","2019_00-0033789",25.8064516129032,1.50375939849624,2.46305418719212,10.3448275862069,2.57826887661142,30,2.70935960591133,5.59006211180124
"3089","2019_00-0033798",20,0,0,0,0,100,0,2.7027027027027
"3090","2019_00-0033831",87.8787878787879,98.062015503876,92.8879310344828,100,94.5558739255014,92.9824561403509,93.2790224032587,96.6292134831461
"3091","2019_00-0033838",66.6666666666667,18.1818181818182,15.7232704402516,0,16.1803713527851,30,15.2173913043478,21.5384615384615
"3092","2019_00-0033839",5.26315789473684,27.710843373494,92.6829268292683,90.5263157894737,76.1855670103093,100,92.7051671732523,27.710843373494
"3093","2019_00-0033854",66.6666666666667,10.2362204724409,40.2219140083218,45.1612903225806,32.8824141519251,97.9591836734694,43.1593794076164,13.6807817589577
"3094","2019_00-0033856",85.7142857142857,94.2675159235669,90.2840059790732,66.6666666666667,88.7396694214876,100,89.8658718330849,94.2675159235669
"3095","2019_00-0033857",0,79.5698924731183,90.5241935483871,100,89.4827586206897,43.75,89.8039215686275,79.3103448275862
"3096","2019_00-0033858",98.6928104575163,94.8275862068966,50.6493506493506,0,70.6994328922495,84.3137254901961,52.7736131934033,97.1649484536082
"3097","2019_00-0033863",50,10.9375,24.7933884297521,0,19.5767195767196,100,24.7933884297521,14.9253731343284
"3098","2019_00-0033869",94.1176470588235,92.7884615384615,92.6974664679583,100,92.8848641655886,95.2662721893491,92.7710843373494,89.1089108910891
"3099","2019_00-0033871",0,85.4219948849105,94.3396226415094,0,80.0595238095238,60.7843137254902,94.1640378548896,76.1394101876676
"3100","2019_00-0033873",97.9591836734694,92.436974789916,97.2307692307692,100,96.4730290456432,86.9565217391304,95.8571428571428,95.3168044077135
"3101","2019_00-0033879",100,95.7746478873239,74.1100323624595,7.40740740740741,77.3722627737226,95.7446808510638,72.8314238952537,96.8992248062015
"3102","2019_00-0033881",83.3333333333333,74.1496598639456,83.3766233766234,0,86.7326732673267,17.3913043478261,77.2182254196643,93.4426229508197
"3103","2019_00-0033885",75,29.5774647887324,43.9024390243902,0,45.7943925233645,3.2258064516129,45.0617283950617,35.0877192982456
"3104","2019_00-0033888",100,99.1489361702128,100,100,100,98.8700564971751,99.6983408748115,100
"3105","2019_00-0033889",70.8333333333333,89.8089171974522,90.8943089430894,90.625,89.6929824561403,0,91.0858995137763,89.8089171974522
"3106","2019_00-0033891",22.2222222222222,32.3529411764706,59.3607305936073,100,55.2447552447552,20.7317073170732,51.1111111111111,42.2535211267606
"3107","2019_00-0033893",57.9908675799087,69.8492462311558,69.8198198198198,66.6666666666667,67.8674351585015,66.7605633802817,74.4343891402715,60.8519269776876
"3108","2019_00-0033895",100,50.381679389313,56.3271604938272,7.14285714285714,54.7215496368039,0,56.4615384615385,50.381679389313
"3109","2019_00-0033896",87.5,62.5,21.9584569732938,7.69230769230769,32.8804347826087,28.7234042553192,25.6064690026954,88.7096774193548
"3110","2019_00-0033897",83.3333333333333,83.1683168316832,51.6203703703704,0,58.2938388625592,90.9090909090909,52.9411764705882,77.4038461538462
"3111","2019_00-0033901",50,52.1739130434783,50,42.8571428571429,49.3243243243243,66.6666666666667,51.6129032258064,45.4545454545455
"3112","2019_00-0033904",96.8085106382979,93.9655172413793,95.6257594167679,100,94.7745901639344,98.9189189189189,95.93147751606,92.5925925925926
"3113","2019_00-0033906",67.8571428571429,57.0680628272251,85.097192224622,100,79.4117647058823,65.7142857142857,81.2280701754386,51.4285714285714
