"","yearly_id","WR1","WR2","WR3","WR4"
"2681","2019_00-0029592",95.8333333333333,100,98.9389920424403,0
"2682","2019_00-0029604",97.737556561086,100,100,100
"2683","2019_00-0029608",35,67.7018633540373,81.5789473684211,100
"2684","2019_00-0029623",33.3333333333333,5.26315789473684,0,0
"2685","2019_00-0029632",2.17391304347826,68.0851063829787,80.2836879432624,97.8260869565217
"2686","2019_00-0029664",16.6666666666667,64.2384105960265,69.3965517241379,100
"2687","2019_00-0029665",33.6734693877551,35.1851851851852,36.2162162162162,100
"2688","2019_00-0029672",85.972850678733,91.5739268680445,94.238683127572,100
"2689","2019_00-0029678",100,100,100,100
"2690","2019_00-0029679",98.1132075471698,86.9337979094077,93.5146443514644,0
"2691","2019_00-0029685",92,92.9292929292929,94.1787941787942,0
"2692","2019_00-0029699",0,55.1724137931034,51.6949152542373,100
"2693","2019_00-0029701",91.044776119403,86.9426751592357,90.1918976545842,0
"2694","2019_00-0029709",44.4444444444444,54.6961325966851,52.3715415019763,57.1428571428571
"2695","2019_00-0029738",100,99.4962216624685,63.3015006821282,0
"2696","2019_00-0029762",44.4444444444444,13.0434782608696,25,25
"2697","2019_00-0029854",38.4615384615385,31.7073170731707,18.75,0
"2698","2019_00-0029857",44.4444444444444,8.33333333333333,3.26086956521739,0
"2699","2019_00-0029889",42.8571428571429,32.4324324324324,40.3846153846154,0
"2700","2019_00-0029892",93.006993006993,82.7586206896552,3.20855614973262,0
"2701","2019_00-0029893",98.5294117647059,95.1417004048583,85.6866537717602,71.4285714285714
"2702","2019_00-0029895",100,100,100,100
"2703","2019_00-0029931",85.7142857142857,53.3678756476684,4.26666666666667,0
"2704","2019_00-0029963",94.4444444444444,96.4285714285714,97.171381031614,100
"2705","2019_00-0029992",82.8282828282828,93.3206106870229,88.9380530973451,100
"2706","2019_00-0030035",40.5797101449275,73.1234866828087,88.6792452830189,100
"2707","2019_00-0030046",0,64.7058823529412,59.0909090909091,57.3333333333333
"2708","2019_00-0030061",93.6507936507936,95.9719789842382,72.6114649681529,0
"2709","2019_00-0030065",100,97.2972972972973,99.1820040899795,100
"2710","2019_00-0030066",100,100,100,0
"2711","2019_00-0030067",96.1538461538462,90.4347826086957,93.4560327198364,100
"2712","2019_00-0030068",30,53.0035335689046,42.7350427350427,0
"2713","2019_00-0030074",100,99.746192893401,99.7329773030708,100
"2714","2019_00-0030076",100,100,100,100
"2715","2019_00-0030083",45.4545454545455,31.4285714285714,46.1538461538462,25
"2716","2019_00-0030085",9.09090909090909,55.9485530546624,82.5825825825826,50
"2717","2019_00-0030089",100,96.2962962962963,28.6975717439294,0
"2718","2019_00-0030094",87.5,97.979797979798,97.6401179941003,90.9090909090909
"2719","2019_00-0030108",100,98.0392156862745,89.2857142857143,0
"2720","2019_00-0030147",20,6.12244897959184,50.3496503496504,0
"2721","2019_00-0030155",90,81.4432989690722,43.6363636363636,0
"2722","2019_00-0030181",100,92.4657534246575,63.0075187969925,0
"2723","2019_00-0030216",96.4285714285714,75.7446808510638,39.5752895752896,0
"2724","2019_00-0030273",72.7272727272727,86.4406779661017,89.7058823529412,100
"2725","2019_00-0030279",16.6666666666667,87.2727272727273,95.1443569553806,0
"2726","2019_00-0030288",16.1290322580645,33.1658291457286,30.327868852459,20.9677419354839
"2727","2019_00-0030300",10,11.8518518518519,44.2249240121581,92.8571428571429
"2728","2019_00-0030404",0,2.46913580246914,59.0062111801242,87.5
"2729","2019_00-0030414",76.9230769230769,36.5384615384615,37.7622377622378,0
"2730","2019_00-0030431",5,93.0348258706468,95.6043956043956,100
"2731","2019_00-0030441",100,100,100,100
"2732","2019_00-0030443",74.0740740740741,22.6993865030675,2.68948655256724,0
"2733","2019_00-0030456",29.1666666666667,23.2673267326733,46.1805555555556,0
"2734","2019_00-0030465",2.63157894736842,2.34741784037559,12.3873873873874,20
"2735","2019_00-0030470",100,94.2307692307692,84.9912739965096,66.6666666666667
"2736","2019_00-0030496",100,92.156862745098,91.0714285714286,0
"2737","2019_00-0030504",73.3333333333333,61.9047619047619,65.7342657342657,15.3846153846154
"2738","2019_00-0030505",83.3333333333333,74.6268656716418,94.0320232896652,97.0588235294118
"2739","2019_00-0030506",82.1428571428571,93.5,92.6286509040334,100
"2740","2019_00-0030513",46.4285714285714,68.5106382978723,20.4633204633205,0
"2741","2019_00-0030525",45.2380952380952,32.1033210332103,29.7744360902256,100
"2742","2019_00-0030533",50,64.2857142857143,54.1284403669725,0
"2743","2019_00-0030546",100,99.3355481727575,99.6103896103896,100
"2744","2019_00-0030549",95.8333333333333,52.970297029703,42.8240740740741,100
"2745","2019_00-0030561",46.1538461538462,77.3087071240106,97.4477958236659,0
"2746","2019_00-0030564",25,98.4886649874055,99.181446111869,100
"2747","2019_00-0030578",11.7647058823529,7.65765765765766,16.8067226890756,84.7222222222222
"2748","2019_00-0030584",97.3684210526316,91.7948717948718,87.5294117647059,100
"2749","2019_00-0030585",100,95.2727272727273,97.4937343358396,99.1596638655462
"2750","2019_00-0030648",100,100,100,100
"2751","2019_00-0030649",80,18.75,29.4117647058824,0
"2752","2019_00-0030663",10.4477611940298,47.0588235294118,100,100
"2753","2019_00-0030669",11.7647058823529,16.3763066202091,71.3472485768501,0
"2754","2019_00-0030670",15.3846153846154,31.4685314685315,73.6708860759494,0
"2755","2019_00-0030694",34.7457627118644,39.7058823529412,39.3518518518519,100
"2756","2019_00-0030706",6.66666666666667,37.037037037037,27.5862068965517,0
"2757","2019_00-0030710",75,57.0093457943925,67.7316293929712,13.0434782608696
"2758","2019_00-0030711",15.3846153846154,8.33333333333333,0,0
"2759","2019_00-0030725",80,74.3801652892562,76.3157894736842,67.7966101694915
"2760","2019_00-0030741",100,16.6666666666667,2.85714285714286,0
"2761","2019_00-0030781",100,100,99.8842592592593,100
"2762","2019_00-0030792",100,60.3448275862069,63.9296187683284,100
"2763","2019_00-0030821",18.9189189189189,45.3416149068323,64.1207815275311,100
"2764","2019_00-0030827",7.69230769230769,10,0,0
"2765","2019_00-0030829",43.4782608695652,37.5,40,10
"2766","2019_00-0030869",25,12.0689655172414,11.3821138211382,0
"2767","2019_00-0030874",51.4285714285714,56.9491525423729,60.2409638554217,0
"2768","2019_00-0030968",60.2739726027397,43.0379746835443,1.51515151515152,0
"2769","2019_00-0030997",100,96.2962962962963,95.7359009628611,0
"2770","2019_00-0031017",53.1746031746032,54.3715846994536,59.3548387096774,0
"2771","2019_00-0031019",93.0555555555556,93.6548223350254,87.3164218958612,100
"2772","2019_00-0031022",100,99.7050147492625,98.4423676012461,100
"2773","2019_00-0031029",0,42.4242424242424,54.5454545454545,0
"2774","2019_00-0031035",0,100,23.015873015873,0
"2775","2019_00-0031039",42.8571428571429,34.1176470588235,32.6219512195122,38.8888888888889
"2776","2019_00-0031045",75,74.2924528301887,34.3264248704663,0
"2777","2019_00-0031047",53.4883720930233,27.1028037383178,39.8753894080997,0
"2778","2019_00-0031051",50.5494505494505,94.4186046511628,98.586118251928,85.7142857142857
"2779","2019_00-0031060",0,0.746268656716418,9.77777777777778,0
"2780","2019_00-0031062",24.4444444444444,12.4555160142349,61.9822485207101,94.8275862068966
"2781","2019_00-0031067",60,47.5524475524476,51.840490797546,0
"2782","2019_00-0031076",36.3636363636364,11.1111111111111,6.45161290322581,0
"2783","2019_00-0031095",94.1176470588235,99.5495495495496,99.859943977591,100
"2784","2019_00-0031122",100,100,100,100
"2785","2019_00-0031128",28.5714285714286,27.2727272727273,16.1290322580645,0
"2786","2019_00-0031142",100,100,100,100
"2787","2019_00-0031166",24.6268656716418,45.2012383900929,62.0102214650767,100
"2788","2019_00-0031167",100,90,3.27868852459016,0
"2789","2019_00-0031185",96.2962962962963,99.0867579908676,97.9702300405954,0
"2790","2019_00-0031189",0,10.3448275862069,31.4285714285714,0
"2791","2019_00-0031209",0,5.88235294117647,17.7777777777778,0
"2792","2019_00-0031228",7.69230769230769,67.7165354330709,83.3333333333333,91.4285714285714
"2793","2019_00-0031235",51.8518518518518,96.7948717948718,98.2507288629738,100
"2794","2019_00-0031236",5.26315789473684,37.2448979591837,80.6149732620321,100
"2795","2019_00-0031237",80,66.025641025641,68.7242798353909,0
"2796","2019_00-0031238",94.059405940594,96.6745843230404,90.6976744186046,0
"2797","2019_00-0031257",0,77.5280898876404,76.75,90.625
"2798","2019_00-0031260",63.6363636363636,33.1081081081081,23.2937685459941,11.1111111111111
"2799","2019_00-0031273",78.4313725490196,56.6929133858268,29.4036061026352,16.1290322580645
"2800","2019_00-0031279",98.6301369863014,100,100,100
"2801","2019_00-0031282",71.4285714285714,95.3488372093023,89.1666666666667,93.9393939393939
"2802","2019_00-0031285",64.7058823529412,73.992673992674,61.875,51.5151515151515
"2803","2019_00-0031288",0,62.7906976744186,51.8072289156626,0
"2804","2019_00-0031299",0,74.0157480314961,59.7222222222222,0
"2805","2019_00-0031319",0.862068965517241,9.375,8.98876404494382,0
"2806","2019_00-0031325",7.40740740740741,74.785100286533,89.4656488549618,100
"2807","2019_00-0031330",81.8181818181818,95.9677419354839,91.679273827534,100
"2808","2019_00-0031339",25,14.9425287356322,28.695652173913,83.3333333333333
"2809","2019_00-0031344",38.4615384615385,20.8333333333333,40.9090909090909,0
"2810","2019_00-0031345",100,100,98.5915492957747,0
"2811","2019_00-0031349",100,97.4074074074074,98.4105960264901,0
"2812","2019_00-0031353",100,100,100,0
"2813","2019_00-0031362",85.2941176470588,96.8888888888889,97.7671451355662,0
"2814","2019_00-0031369",98.3050847457627,98.2758620689655,100,100
"2815","2019_00-0031381",51.5625,87.5399361022364,89.492119089317,100
"2816","2019_00-0031382",25.9259259259259,95.5128205128205,98.9795918367347,100
"2817","2019_00-0031384",27.2727272727273,2.10526315789474,0,0
"2818","2019_00-0031386",95.4545454545455,98.2332155477032,92.0473773265651,100
"2819","2019_00-0031387",100,46.9194312796209,33.2631578947368,0
"2820","2019_00-0031395",21.4285714285714,0,2.7972027972028,0
"2821","2019_00-0031402",100,100,99.0909090909091,100
"2822","2019_00-0031407",23.5294117647059,15.3846153846154,1.19047619047619,0
"2823","2019_00-0031408",28.5714285714286,88.9952153110048,88.1578947368421,100
"2824","2019_00-0031410",81.8181818181818,74.5098039215686,71.0884353741497,0
"2825","2019_00-0031417",36.8421052631579,42.0289855072464,25,0
"2826","2019_00-0031426",100,100,100,100
"2827","2019_00-0031428",47.0588235294118,95.4954954954955,96.6386554621849,98.6111111111111
"2828","2019_00-0031431",90.4761904761905,21.3333333333333,14.176245210728,94.1176470588235
"2829","2019_00-0031433",97.2222222222222,100,100,100
"2830","2019_00-0031442",87.8048780487805,99.3589743589744,98.9648033126294,0
"2831","2019_00-0031462",83.3333333333333,88.4615384615385,0,0
"2832","2019_00-0031484",93.1034482758621,79.3103448275862,6.95035460992908,0
"2833","2019_00-0031503",92.156862745098,99.2125984251969,99.5839112343967,100
"2834","2019_00-0031511",0,4.95049504950495,14.3236074270557,0
"2835","2019_00-0031534",85.7142857142857,98.1684981684982,95.9778085991678,100
"2836","2019_00-0031544",6.52173913043478,71.7607973421927,81.8181818181818,100
"2837","2019_00-0031547",2.17391304347826,80.8139534883721,93.7888198757764,100
"2838","2019_00-0031549",50,88.1028938906752,95.9427207637232,0
"2839","2019_00-0031558",100,96.3636363636364,47.6190476190476,1.68067226890756
"2840","2019_00-0031567",76.3888888888889,78.6561264822134,80.8066759388039,0
"2841","2019_00-0031570",39.7260273972603,7.59493670886076,13.3608815426997,100
"2842","2019_00-0031575",62.6262626262626,57.1428571428571,66.5625,0
"2843","2019_00-0031577",66.6666666666667,15.0943396226415,7.14285714285714,0
"2844","2019_00-0031580",93.3333333333333,99.236641221374,99.7155049786629,100
"2845","2019_00-0031581",100,100,100,100
"2846","2019_00-0031585",96.7320261437908,80.5418719211823,5.19480519480519,0
"2847","2019_00-0031588",35.7466063348416,93.1637519872814,90.9465020576132,100
"2848","2019_00-0031589",25,37.0967741935484,12.6760563380282,14
"2849","2019_00-0031590",14.2857142857143,7.80141843971631,7.59493670886076,0
"2850","2019_00-0031595",50,39.6825396825397,0.84985835694051,0
"2851","2019_00-0031598",92.5373134328358,80.4953560371517,44.2930153321976,0
"2852","2019_00-0031621",100,91.2280701754386,81.4814814814815,0
"2853","2019_00-0031622",100,98.5148514851485,98.9583333333333,100
"2854","2019_00-0031665",0,7.14285714285714,17.9487179487179,27.5862068965517
"2855","2019_00-0031687",48.6842105263158,30.9751434034417,42.7038626609442,0
"2856","2019_00-0031690",87.5,43.9252336448598,7.76699029126214,0
"2857","2019_00-0031734",21.4285714285714,25.3164556962025,41.4201183431953,0
"2858","2019_00-0031744",100,80.5128205128205,40.5138339920949,0
"2859","2019_00-0031763",35.2941176470588,12.0481927710843,44.0900562851782,50
"2860","2019_00-0031765",78.5714285714286,90,93.4673366834171,100
"2861","2019_00-0031779",75,51.3157894736842,45.8128078817734,50
"2862","2019_00-0031787",17.6470588235294,30.9659090909091,39.5454545454545,100
"2863","2019_00-0031788",80,4,0,0
"2864","2019_00-0031806",0,20.4444444444444,23.5616438356164,23.0769230769231
"2865","2019_00-0031868",26.3157894736842,19.8863636363636,70.0389105058366,89.9253731343284
"2866","2019_00-0031893",97.2972972972973,95.1367781155015,94.3181818181818,100
"2867","2019_00-0031921",77.7777777777778,65.9574468085106,32.8671328671329,0
"2868","2019_00-0031923",0,52.5252525252525,58.9887640449438,100
"2869","2019_00-0031934",25,45.2830188679245,54.1871921182266,0
"2870","2019_00-0031936",77.6595744680851,91.3793103448276,85.0546780072904,100
"2871","2019_00-0031941",0,64,100,0
"2872","2019_00-0031951",100,77.0491803278689,57.0212765957447,33.3333333333333
"2873","2019_00-0031953",0,14.6067415730337,26.8199233716475,0
"2874","2019_00-0031958",98.2142857142857,99.25,99.5827538247566,100
"2875","2019_00-0031972",30.8823529411765,10.3960396039604,6.12244897959184,0
"2876","2019_00-0032009",0,2.67175572519084,87.3614190687361,0
"2877","2019_00-0032043",97.8723404255319,99.1379310344828,99.8784933171324,100
"2878","2019_00-0032053",100,98.9247311827957,99.1614255765199,0
"2879","2019_00-0032054",6.38297872340426,25.7510729613734,86.2520458265139,93.1034482758621
"2880","2019_00-0032055",0,76.9230769230769,56.8181818181818,100
"2881","2019_00-0032058",35.4330708661417,44.0573770491803,39.1799544419134,0
"2882","2019_00-0032062",100,91.9786096256685,7.33137829912024,0
"2883","2019_00-0032063",25,21.3483146067416,19.2982456140351,0
"2884","2019_00-0032098",94.1176470588235,22,3.57142857142857,0
"2885","2019_00-0032104",3.98230088495575,9.0625,28.6231884057971,33.3333333333333
"2886","2019_00-0032117",97.3684210526316,69.3989071038251,30.2231237322515,0
"2887","2019_00-0032128",3.38983050847458,71.8390804597701,86.7418899858956,98.9583333333333
"2888","2019_00-0032134",87.5,98.019801980198,49.3055555555556,0
"2889","2019_00-0032135",83.1168831168831,72.6351351351351,30.5637982195846,11.1111111111111
"2890","2019_00-0032139",100,93.8053097345133,19.4092827004219,0
"2891","2019_00-0032141",100,61.4285714285714,42.8044280442804,20
"2892","2019_00-0032144",70.9677419354839,77.0700636942675,46.3121783876501,0
"2893","2019_00-0032145",86.3636363636364,94.0425531914894,85.3658536585366,0
"2894","2019_00-0032147",19.2307692307692,15.1785714285714,16.4335664335664,36.3636363636364
"2895","2019_00-0032149",84.2105263157895,89.261744966443,91.0162002945508,100
"2896","2019_00-0032151",93.6170212765958,84.4827586206897,90.5224787363305,85.7142857142857
"2897","2019_00-0032156",0,37.5,27.4509803921569,0
"2898","2019_00-0032187",40,36.0869565217391,49.5356037151703,61.4886731391586
"2899","2019_00-0032200",15.3846153846154,40,16.0714285714286,0
"2900","2019_00-0032203",94.1176470588235,92.1686746987952,83.5820895522388,100
"2901","2019_00-0032208",0,28.4671532846715,71.1290322580645,84.5070422535211
"2902","2019_00-0032209",12.8205128205128,15.1260504201681,48.4848484848485,60
"2903","2019_00-0032211",28.5714285714286,84.375,95.2201257861635,100
"2904","2019_00-0032214",62.0689655172414,49.2307692307692,27.6490066225166,0
"2905","2019_00-0032217",93.3333333333333,99.5867768595041,99.4117647058823,100
"2906","2019_00-0032222",100,99.6363636363636,99.749373433584,100
"2907","2019_00-0032227",91.1504424778761,80,10.8050847457627,0
"2908","2019_00-0032233",77.7777777777778,34.7826086956522,37.8378378378378,30
"2909","2019_00-0032234",100,100,99.7987927565392,0
"2910","2019_00-0032241",23.8095238095238,76.9565217391304,75.0629722921914,77.7777777777778
"2911","2019_00-0032242",100,100,97.5609756097561,100
"2912","2019_00-0032243",100,100,100,100
"2913","2019_00-0032244",95.1219512195122,84.5771144278607,79.0804597701149,83.3333333333333
"2914","2019_00-0032245",27.027027027027,13.9240506329114,55.9322033898305,0
"2915","2019_00-0032255",66.1016949152542,72.9885057471264,71.3681241184767,76.0416666666667
"2916","2019_00-0032256",100,42.8571428571429,5.17241379310345,0
"2917","2019_00-0032257",20.8333333333333,25.9433962264151,62.6943005181347,100
"2918","2019_00-0032259",100,100,99.8487140695915,100
"2919","2019_00-0032268",47.6923076923077,66.8341708542714,64.3333333333333,0
"2920","2019_00-0032319",83.3333333333333,15,3.63636363636364,0
"2921","2019_00-0032355",0,8.47457627118644,76.0154738878143,50
"2922","2019_00-0032377",0,25,5.12820512820513,0
"2923","2019_00-0032380",87.5,98.3240223463687,98.7179487179487,100
"2924","2019_00-0032381",100,100,99.6870109546166,100
"2925","2019_00-0032383",98.7012987012987,93.1506849315068,95.3383458646617,100
"2926","2019_00-0032384",100,100,100,100
"2927","2019_00-0032385",15.7894736842105,87.7049180327869,96.2818003913894,0
"2928","2019_00-0032391",95.6521739130435,98.2456140350877,99.5912806539509,100
"2929","2019_00-0032392",88.2352941176471,67.0634920634921,84.2546063651591,21.4285714285714
"2930","2019_00-0032393",0,18.5714285714286,25.207756232687,33.3333333333333
"2931","2019_00-0032394",100,91.0714285714286,27.1641791044776,0
"2932","2019_00-0032395",78.6666666666667,83.9857651245552,87.2611464968153,85.7142857142857
"2933","2019_00-0032398",8.33333333333333,9.375,30.6264501160093,33.3333333333333
"2934","2019_00-0032404",15.9090909090909,20,4.77707006369427,0
"2935","2019_00-0032407",100,100,100,0
"2936","2019_00-0032417",30.7692307692308,19.5121951219512,6.71140939597315,0
"2937","2019_00-0032418",91.5492957746479,87.2586872586873,88.4135472370767,85.7142857142857
"2938","2019_00-0032419",100,20.3703703703704,22.9508196721311,0
"2939","2019_00-0032420",100,100,100,0
"2940","2019_00-0032423",9.09090909090909,20.3389830508475,14.7058823529412,0
"2941","2019_00-0032432",62.1212121212121,68.3823529411765,68.088467614534,68.8888888888889
"2942","2019_00-0032434",100,100,100,0
"2943","2019_00-0032436",100,100,100,100
"2944","2019_00-0032443",100,93.9759036144578,88.9305816135084,45.4545454545455
"2945","2019_00-0032445",100,99.6124031007752,94.4444444444444,96.9230769230769
"2946","2019_00-0032450",0,8.47457627118644,1.26582278481013,0
"2947","2019_00-0032455",100,97.4683544303797,94.4730077120823,100
"2948","2019_00-0032464",28.0898876404494,10.9375,19.0769230769231,0
"2949","2019_00-0032466",75,88.5245901639344,72.9641693811075,100
"2950","2019_00-0032520",29.3650793650794,23.2558139534884,48.8888888888889,0
"2951","2019_00-0032528",100,95.4545454545455,92.3076923076923,86.8501529051988
"2952","2019_00-0032540",41.6666666666667,27.5862068965517,30.8510638297872,0
"2953","2019_00-0032543",12.5,34.1584158415842,63.6574074074074,100
"2954","2019_00-0032549",100,86.1111111111111,90.1162790697674,0
"2955","2019_00-0032575",88.7005649717514,95.6521739130435,91.55672823219,100
"2956","2019_00-0032599",93.6507936507936,32.1705426356589,0,0
"2957","2019_00-0032602",5.19480519480519,26.6891891891892,25.5192878338279,11.1111111111111
"2958","2019_00-0032626",1.38888888888889,19.7969543147208,83.845126835781,100
"2959","2019_00-0032661",46.1538461538462,31.8965517241379,28.9230769230769,3.33333333333333
"2960","2019_00-0032688",46.1538461538462,96.078431372549,96.4285714285714,0
"2961","2019_00-0032689",100,22.2222222222222,1.58730158730159,0
"2962","2019_00-0032728",0,0,69.7674418604651,0
"2963","2019_00-0032741",41.1764705882353,46.8503937007874,20.8044382801664,6.45161290322581
"2964","2019_00-0032760",0,7.40740740740741,60,0
"2965","2019_00-0032764",80,93.979057591623,40.5172413793103,0
"2966","2019_00-0032765",67.8571428571429,96.1702127659574,98.4555984555985,100
"2967","2019_00-0032768",100,100,100,100
"2968","2019_00-0032771",35,38.0952380952381,44.1176470588235,50
"2969","2019_00-0032775",28.5714285714286,34.5,89.7079276773296,100
"2970","2019_00-0032777",92.3076923076923,87.4418604651163,89.75,100
"2971","2019_00-0032778",0.719424460431655,35.5498721227622,61.8803418803419,0
"2972","2019_00-0032780",33.3333333333333,51.8367346938776,35.042735042735,0
"2973","2019_00-0032782",33.3333333333333,11.1111111111111,25,12.5
"2974","2019_00-0032785",94.0298507462687,75.6944444444444,41.747572815534,0
"2975","2019_00-0032791",0,20.4878048780488,43.5233160621762,100
"2976","2019_00-0032794",50.9090909090909,34.0425531914894,2.92207792207792,0
"2977","2019_00-0032795",31.5789473684211,2.56410256410256,9.02777777777778,0
"2978","2019_00-0032813",70.3703703703704,24.6696035242291,5.34979423868313,0
"2979","2019_00-0032864",100,0,1.36986301369863,0
"2980","2019_00-0032897",83.3333333333333,28.1818181818182,0.131233595800525,0
"2981","2019_00-0032911",33.3333333333333,44.1176470588235,42.2619047619048,0
"2982","2019_00-0032918",53.5398230088496,37.96875,2.17391304347826,0
"2983","2019_00-0032935",75,15.3846153846154,19.2239858906526,33.3333333333333
"2984","2019_00-0032945",9.375,49.3333333333333,86.9369369369369,100
"2985","2019_00-0032950",79.7101449275362,92.9032258064516,97.3084886128364,0
"2986","2019_00-0032951",15.5555555555556,9.85915492957746,46.9767441860465,100
"2987","2019_00-0032954",100,99.8387096774194,99.7929606625259,0
"2988","2019_00-0032956",70.7692307692308,51.8987341772152,0,0
"2989","2019_00-0032965",93.5483870967742,96.44128113879,97.495183044316,100
"2990","2019_00-0032969",100,95.7547169811321,96.2435233160622,100
"2991","2019_00-0032972",0,2.3121387283237,8.49420849420849,0
"2992","2019_00-0032975",42.8571428571429,30.3571428571429,20.7792207792208,0
"2993","2019_00-0032977",0,1.36054421768707,51.5432098765432,100
"2994","2019_00-0032980",3.57142857142857,89.1156462585034,90.3010033444816,90
"2995","2019_00-0032986",94.1176470588235,54.7872340425532,25.9259259259259,4.34782608695652
"2996","2019_00-0033006",0,6.25,92,100
"2997","2019_00-0033009",25,75.2475247524752,95.8333333333333,100
"2998","2019_00-0033011",100,100,100,0
"2999","2019_00-0033040",27.0833333333333,76.6447368421053,79.6363636363636,100
"3000","2019_00-0033045",84.7826086956522,79.4019933554817,84.6753246753247,100
"3001","2019_00-0033057",94.1176470588235,94.5812807881773,95.2922077922078,0
"3002","2019_00-0033077",100,99.3355481727575,99.6103896103896,100
"3003","2019_00-0033080",100,70.3448275862069,27.2727272727273,0
"3004","2019_00-0033082",41.1764705882353,29.4117647058824,53.6723163841808,0
"3005","2019_00-0033085",50,0,0,0
"3006","2019_00-0033090",87.5,72.9032258064516,81.7543859649123,0
"3007","2019_00-0033094",45.2380952380952,16.8421052631579,17.3913043478261,100
"3008","2019_00-0033106",80.9523809523809,97.4789915966387,99.7607655502392,100
"3009","2019_00-0033110",100,99.1561181434599,58.2262210796915,0
"3010","2019_00-0033111",0,8.30188679245283,14.7757255936675,87.027027027027
"3011","2019_00-0033114",0,15.3846153846154,12.0603015075377,0
"3012","2019_00-0033118",56.6666666666667,72.6962457337884,70.6150341685649,63.7096774193548
"3013","2019_00-0033119",94.3661971830986,93.5606060606061,94.7867298578199,100
"3014","2019_00-0033127",35,76.1029411764706,84.3873517786561,100
"3015","2019_00-0033164",16.6666666666667,21.4285714285714,16.304347826087,0
"3016","2019_00-0033215",0,3.03030303030303,4.16666666666667,100
"3017","2019_00-0033217",97.4025974025974,55.8219178082192,12.4812030075188,0
"3018","2019_00-0033221",47.4358974358974,67.2222222222222,72.5978647686833,0
"3019","2019_00-0033246",100,81.7757009345794,3.40909090909091,0
"3020","2019_00-0033251",58.4415584415584,75.3424657534247,76.2406015037594,100
"3021","2019_00-0033258",100,20.9150326797386,0,0
"3022","2019_00-0033280",84.0909090909091,97.037037037037,93.2450331125828,0
"3023","2019_00-0033282",6.81818181818182,97.037037037037,92.5827814569536,0
"3024","2019_00-0033284",100,99.2592592592593,99.3377483443709,0
"3025","2019_00-0033288",90.2985074626866,88.8659793814433,89.6470588235294,0
"3026","2019_00-0033290",100,7.46268656716418,2.30769230769231,0
"3027","2019_00-0033293",61.1111111111111,73.6040609137056,56.6088117489987,0
"3028","2019_00-0033296",76.1363636363636,21.1111111111111,0,0
"3029","2019_00-0033307",1.30718954248366,20.7207207207207,79.2756539235412,0
"3030","2019_00-0033308",18.4615384615385,34.5132743362832,23.6363636363636,0
"3031","2019_00-0033319",0,0,18.9189189189189,0
"3032","2019_00-0033326",100,100,100,0
"3033","2019_00-0033338",100,52.6315789473684,0.840336134453782,0
"3034","2019_00-0033357",4,2.27272727272727,5.92783505154639,0
"3035","2019_00-0033367",47.3684210526316,14.8148148148148,5.29411764705882,63.1578947368421
"3036","2019_00-0033374",100,33.3333333333333,0,0
"3037","2019_00-0033375",4.54545454545455,52.3529411764706,75.4716981132076,0
"3038","2019_00-0033376",73.5074626865672,37.1517027863777,0.340715502555366,0
"3039","2019_00-0033382",0,28.0373831775701,72.972972972973,100
"3040","2019_00-0033386",0,6.34920634920635,2.10526315789474,0
"3041","2019_00-0033387",100,87.6190476190476,75.8974358974359,27.7777777777778
"3042","2019_00-0033414",33.3333333333333,31.25,45.360824742268,0
"3043","2019_00-0033421",55.1724137931034,75.4716981132076,9.30851063829787,0
"3044","2019_00-0033434",5,1.12359550561798,36.6255144032922,83.3333333333333
"3045","2019_00-0033439",100,71.3333333333333,15.028901734104,0
"3046","2019_00-0033455",62.6666666666667,3.20855614973262,24.4897959183673,0
"3047","2019_00-0033460",33.3333333333333,43.0769230769231,83.0143540669856,0
"3048","2019_00-0033466",12.5,20.6422018348624,54.8015364916773,42.8571428571429
"3049","2019_00-0033471",37.8378378378378,31.4285714285714,44.8484848484849,0
"3050","2019_00-0033474",12.5,5.76923076923077,1.35135135135135,0
"3051","2019_00-0033511",20,0,0,0
"3052","2019_00-0033526",0,5.55555555555556,4.67836257309941,0
"3053","2019_00-0033528",100,88.7096774193548,65.3555219364599,0
"3054","2019_00-0033529",100,100,100,0
"3055","2019_00-0033530",44.6428571428571,43.2558139534884,31.413612565445,0
"3056","2019_00-0033536",65.1162790697674,81.7258883248731,88.0658436213992,0
"3057","2019_00-0033537",100,100,99.4542974079127,100
"3058","2019_00-0033538",100,100,100,0
"3059","2019_00-0033542",18.1818181818182,30.1587301587302,67.5977653631285,0
"3060","2019_00-0033553",100,63.768115942029,51.9450800915332,0
"3061","2019_00-0033555",30,13.1403118040089,56.4748201438849,0
"3062","2019_00-0033556",47.0588235294118,59.9099099099099,50.2801120448179,62.5
"3063","2019_00-0033560",100,98.989898989899,94.1935483870968,100
"3064","2019_00-0033562",0,0,21.1678832116788,66.6666666666667
"3065","2019_00-0033567",35.7142857142857,31.5068493150685,30.3854875283447,38.4615384615385
"3066","2019_00-0033569",66.6666666666667,50.3333333333333,40.1941747572816,0
"3067","2019_00-0033573",0,4.34782608695652,0,0
"3068","2019_00-0033576",0,59.375,27,0
"3069","2019_00-0033578",90.6976744186046,92.7835051546392,84.7113884555382,0
"3070","2019_00-0033589",0,17.687074829932,42.9378531073446,41.6666666666667
"3071","2019_00-0033594",100,74.8031496062992,69.0880989180835,52.5
"3072","2019_00-0033604",41.6666666666667,6.79611650485437,15.4440154440154,66.6666666666667
