"","gsis_id","offense_personnel","snap_count","team_snaps","snap_personnel_usage"
"6497","00-0036365","2 RB, 2 TE, 1 WR",21,62,33.8709677419355
"6498","00-0036365","2 RB, 3 TE, 0 WR",0,8,0
"6499","00-0036367","1 RB, 0 TE, 4 WR",4,4,100
"6500","00-0036367","1 RB, 1 TE, 3 WR",351,459,76.4705882352941
"6501","00-0036367","1 RB, 2 TE, 2 WR",108,150,72
"6502","00-0036367","1 RB, 3 TE, 1 WR",31,39,79.4871794871795
"6503","00-0036367","2 RB, 1 TE, 2 WR",21,29,72.4137931034483
"6504","00-0036367","2 RB, 2 TE, 1 WR",14,18,77.7777777777778
"6505","00-0036367","2 RB, 3 TE, 0 WR",0,1,0
"6506","00-0036369","0 RB, 1 TE, 4 WR",1,1,100
"6507","00-0036369","0 RB, 2 TE, 3 WR",1,1,100
"6508","00-0036369","1 RB, 0 TE, 4 WR",1,1,100
"6509","00-0036369","1 RB, 1 TE, 3 WR",739,756,97.7513227513228
"6510","00-0036369","1 RB, 2 TE, 2 WR",214,224,95.5357142857143
"6511","00-0036369","1 RB, 3 TE, 1 WR",48,48,100
"6512","00-0036369","2 RB, 0 TE, 3 WR",8,8,100
"6513","00-0036369","2 RB, 1 TE, 2 WR",97,98,98.9795918367347
"6514","00-0036369","2 RB, 2 TE, 1 WR",70,70,100
"6515","00-0036369","2 RB, 3 TE, 0 WR",8,8,100
"6516","00-0036370","1 RB, 0 TE, 4 WR",0,1,0
"6517","00-0036370","1 RB, 1 TE, 3 WR",82,405,20.2469135802469
"6518","00-0036370","1 RB, 2 TE, 2 WR",30,189,15.8730158730159
"6519","00-0036370","1 RB, 3 TE, 1 WR",7,23,30.4347826086957
"6520","00-0036370","1 RB, 4 TE, 0 WR",1,3,33.3333333333333
"6521","00-0036370","2 RB, 0 TE, 3 WR",3,6,50
"6522","00-0036370","2 RB, 1 TE, 2 WR",4,12,33.3333333333333
"6523","00-0036370","2 RB, 2 TE, 1 WR",7,13,53.8461538461538
"6524","00-0036370","2 RB, 3 TE, 0 WR",2,3,66.6666666666667
"6525","00-0036376","0 RB, 0 TE, 5 WR",2,2,100
"6526","00-0036376","0 RB, 1 TE, 4 WR",11,11,100
"6527","00-0036376","0 RB, 2 TE, 3 WR",1,1,100
"6528","00-0036376","1 RB, 0 TE, 4 WR",4,4,100
"6529","00-0036376","1 RB, 1 TE, 3 WR",788,799,98.6232790988736
"6530","00-0036376","1 RB, 2 TE, 2 WR",254,260,97.6923076923077
"6531","00-0036376","1 RB, 3 TE, 1 WR",8,8,100
"6532","00-0036376","2 RB, 0 TE, 3 WR",4,4,100
"6533","00-0036376","2 RB, 1 TE, 2 WR",27,27,100
"6534","00-0036376","2 RB, 2 TE, 1 WR",16,24,66.6666666666667
"6535","00-0036376","2 RB, 2 TE, 2 WR",1,1,100
"6536","00-0036382","0 RB, 1 TE, 4 WR",0,1,0
"6537","00-0036382","1 RB, 1 TE, 3 WR",11,155,7.09677419354839
"6538","00-0036382","1 RB, 2 TE, 2 WR",0,77,0
"6539","00-0036382","1 RB, 3 TE, 1 WR",0,10,0
"6540","00-0036382","2 RB, 0 TE, 3 WR",0,9,0
"6541","00-0036382","2 RB, 1 TE, 2 WR",0,14,0
"6542","00-0036382","2 RB, 2 TE, 1 WR",3,7,42.8571428571429
"6543","00-0036383","0 RB, 1 TE, 4 WR",0,5,0
"6544","00-0036383","1 RB, 0 TE, 4 WR",1,40,2.5
"6545","00-0036383","1 RB, 1 TE, 3 WR",72,393,18.3206106870229
"6546","00-0036383","1 RB, 2 TE, 2 WR",21,148,14.1891891891892
"6547","00-0036383","1 RB, 3 TE, 1 WR",1,12,8.33333333333333
"6548","00-0036383","2 RB, 0 TE, 3 WR",4,7,57.1428571428571
"6549","00-0036383","2 RB, 1 TE, 2 WR",7,11,63.6363636363636
"6550","00-0036383","2 RB, 2 TE, 1 WR",3,6,50
"6551","00-0036386","0 RB, 1 TE, 4 WR",6,9,66.6666666666667
"6552","00-0036386","0 RB, 2 TE, 3 WR",1,2,50
"6553","00-0036386","1 RB, 1 TE, 3 WR",439,471,93.2059447983015
"6554","00-0036386","1 RB, 2 TE, 2 WR",156,167,93.4131736526946
"6555","00-0036386","1 RB, 3 TE, 1 WR",10,11,90.9090909090909
"6556","00-0036386","2 RB, 0 TE, 3 WR",2,2,100
"6557","00-0036386","2 RB, 1 TE, 2 WR",19,19,100
"6558","00-0036386","2 RB, 2 TE, 1 WR",17,17,100
"6559","00-0036386","2 RB, 3 TE, 0 WR",2,2,100
"6560","00-0036386","3 RB, 0 TE, 2 WR",2,2,100
"6561","00-0036386","3 RB, 1 TE, 1 WR",6,6,100
"6562","00-0036387","0 RB, 1 TE, 4 WR",3,3,100
"6563","00-0036387","0 RB, 2 TE, 3 WR",6,6,100
"6564","00-0036387","1 RB, 0 TE, 4 WR",1,1,100
"6565","00-0036387","1 RB, 1 TE, 3 WR",708,776,91.2371134020619
"6566","00-0036387","1 RB, 2 TE, 2 WR",72,291,24.7422680412371
"6567","00-0036387","1 RB, 3 TE, 1 WR",23,98,23.469387755102
"6568","00-0036387","2 RB, 1 TE, 2 WR",3,17,17.6470588235294
"6569","00-0036389","0 RB, 1 TE, 4 WR",2,2,100
"6570","00-0036389","0 RB, 2 TE, 3 WR",3,3,100
"6571","00-0036389","1 RB, 0 TE, 4 WR",1,1,100
"6572","00-0036389","1 RB, 1 TE, 3 WR",688,691,99.5658465991317
"6573","00-0036389","1 RB, 2 TE, 2 WR",237,255,92.9411764705882
"6574","00-0036389","1 RB, 3 TE, 1 WR",77,77,100
"6575","00-0036389","2 RB, 1 TE, 2 WR",17,17,100
"6576","00-0036391","1 RB, 1 TE, 2 WR",1,1,100
"6577","00-0036391","1 RB, 1 TE, 3 WR",594,595,99.8319327731092
"6578","00-0036391","1 RB, 2 TE, 2 WR",265,265,100
"6579","00-0036391","1 RB, 3 TE, 1 WR",104,104,100
"6580","00-0036391","1 RB, 4 TE, 0 WR",6,6,100
"6581","00-0036391","2 RB, 1 TE, 2 WR",11,11,100
"6582","00-0036392","0 RB, 1 TE, 4 WR",3,6,50
"6583","00-0036392","0 RB, 2 TE, 3 WR",1,1,100
"6584","00-0036392","1 RB, 1 TE, 3 WR",216,339,63.716814159292
"6585","00-0036392","1 RB, 2 TE, 2 WR",103,133,77.4436090225564
"6586","00-0036392","1 RB, 3 TE, 1 WR",16,19,84.2105263157895
"6587","00-0036392","2 RB, 0 TE, 3 WR",0,1,0
"6588","00-0036392","2 RB, 1 TE, 2 WR",5,7,71.4285714285714
"6589","00-0036392","2 RB, 2 TE, 1 WR",8,9,88.8888888888889
"6590","00-0036392","2 RB, 3 TE, 0 WR",7,8,87.5
"6591","00-0036396","0 RB, 1 TE, 4 WR",2,2,100
"6592","00-0036396","0 RB, 2 TE, 3 WR",2,2,100
"6593","00-0036396","1 RB, 1 TE, 3 WR",365,408,89.4607843137255
"6594","00-0036396","1 RB, 2 TE, 2 WR",104,132,78.7878787878788
"6595","00-0036396","1 RB, 3 TE, 1 WR",28,39,71.7948717948718
"6596","00-0036396","2 RB, 1 TE, 2 WR",11,11,100
"6597","00-0036397","1 RB, 1 TE, 3 WR",12,46,26.0869565217391
"6598","00-0036397","1 RB, 2 TE, 2 WR",5,12,41.6666666666667
"6599","00-0036397","2 RB, 1 TE, 2 WR",1,1,100
"6600","00-0036397","2 RB, 2 TE, 1 WR",0,2,0
"6601","00-0036398","0 RB, 2 TE, 3 WR",0,1,0
"6602","00-0036398","1 RB, 1 TE, 3 WR",2,30,6.66666666666667
"6603","00-0036398","1 RB, 2 TE, 2 WR",0,11,0
"6604","00-0036398","1 RB, 3 TE, 1 WR",1,13,7.69230769230769
"6605","00-0036398","2 RB, 1 TE, 2 WR",0,3,0
"6606","00-0036399","1 RB, 1 TE, 2 WR",1,1,100
"6607","00-0036399","1 RB, 1 TE, 3 WR",174,241,72.1991701244813
"6608","00-0036399","1 RB, 2 TE, 2 WR",74,115,64.3478260869565
"6609","00-0036399","1 RB, 3 TE, 1 WR",68,81,83.9506172839506
"6610","00-0036399","1 RB, 4 TE, 0 WR",2,5,40
"6611","00-0036399","2 RB, 1 TE, 2 WR",3,3,100
"6612","00-0036406","0 RB, 0 TE, 5 WR",3,3,100
"6613","00-0036406","0 RB, 1 TE, 4 WR",5,5,100
"6614","00-0036406","0 RB, 2 TE, 3 WR",10,10,100
"6615","00-0036406","0 RB, 3 TE, 2 WR",4,5,80
"6616","00-0036406","1 RB, 0 TE, 4 WR",22,22,100
"6617","00-0036406","1 RB, 1 TE, 3 WR",743,781,95.134443021767
"6618","00-0036406","1 RB, 2 TE, 2 WR",208,219,94.9771689497717
"6619","00-0036406","1 RB, 3 TE, 1 WR",42,51,82.3529411764706
"6620","00-0036407","1 RB, 1 TE, 3 WR",321,339,94.6902654867257
"6621","00-0036407","1 RB, 2 TE, 2 WR",40,168,23.8095238095238
"6622","00-0036407","1 RB, 3 TE, 1 WR",7,52,13.4615384615385
"6623","00-0036407","1 RB, 4 TE, 0 WR",0,2,0
"6624","00-0036407","2 RB, 1 TE, 2 WR",2,6,33.3333333333333
"6625","00-0036408","0 RB, 1 TE, 3 WR",1,1,100
"6626","00-0036408","0 RB, 1 TE, 4 WR",69,69,100
"6627","00-0036408","0 RB, 2 TE, 3 WR",7,7,100
"6628","00-0036408","0 RB, 3 TE, 2 WR",2,2,100
"6629","00-0036408","1 RB, 0 TE, 4 WR",16,16,100
"6630","00-0036408","1 RB, 1 TE, 3 WR",368,368,100
"6631","00-0036408","1 RB, 2 TE, 2 WR",117,117,100
"6632","00-0036408","1 RB, 3 TE, 1 WR",28,28,100
"6633","00-0036408","2 RB, 0 TE, 3 WR",22,22,100
"6634","00-0036408","2 RB, 0 TE, 4 WR",1,1,100
"6635","00-0036408","2 RB, 1 TE, 2 WR",79,79,100
"6636","00-0036408","2 RB, 1 TE, 3 WR",1,1,100
"6637","00-0036408","2 RB, 2 TE, 1 WR",40,40,100
"6638","00-0036408","3 RB, 0 TE, 2 WR",3,3,100
"6639","00-0036408","3 RB, 1 TE, 1 WR",1,1,100
"6640","00-0036410","0 RB, 0 TE, 5 WR",3,3,100
"6641","00-0036410","0 RB, 3 TE, 2 WR",1,1,100
"6642","00-0036410","1 RB, 0 TE, 4 WR",7,8,87.5
"6643","00-0036410","1 RB, 1 TE, 3 WR",751,865,86.8208092485549
"6644","00-0036410","1 RB, 2 TE, 2 WR",89,132,67.4242424242424
"6645","00-0036410","1 RB, 3 TE, 1 WR",0,19,0
"6646","00-0036410","2 RB, 2 TE, 1 WR",1,7,14.2857142857143
"6647","00-0036412","1 RB, 1 TE, 3 WR",65,103,63.1067961165049
"6648","00-0036412","1 RB, 2 TE, 2 WR",14,60,23.3333333333333
"6649","00-0036412","1 RB, 3 TE, 1 WR",10,38,26.3157894736842
"6650","00-0036412","1 RB, 4 TE, 0 WR",0,4,0
"6651","00-0036414","",0,1,0
"6652","00-0036414","1 RB, 1 TE, 3 WR",111,235,47.2340425531915
"6653","00-0036414","1 RB, 2 TE, 2 WR",15,20,75
"6654","00-0036415","",1,1,100
"6655","00-0036415","0 RB, 1 TE, 4 WR",3,3,100
"6656","00-0036415","1 RB, 0 TE, 4 WR",23,23,100
"6657","00-0036415","1 RB, 1 TE, 3 WR",962,1104,87.1376811594203
"6658","00-0036415","1 RB, 2 TE, 2 WR",69,136,50.7352941176471
"6659","00-0036415","1 RB, 3 TE, 1 WR",0,2,0
"6660","00-0036417","0 RB, 1 TE, 4 WR",1,1,100
"6661","00-0036417","1 RB, 1 TE, 2 WR,1 LB",3,4,75
"6662","00-0036417","1 RB, 1 TE, 3 WR",446,477,93.5010482180294
"6663","00-0036417","1 RB, 2 TE, 1 WR,1 LB",2,2,100
"6664","00-0036417","1 RB, 2 TE, 2 WR",221,233,94.8497854077253
"6665","00-0036417","1 RB, 3 TE, 0 WR,1 LB",3,3,100
"6666","00-0036417","1 RB, 3 TE, 1 WR",28,32,87.5
"6667","00-0036417","2 RB, 1 TE, 2 WR",6,7,85.7142857142857
"6668","00-0036422","0 RB, 1 TE, 3 WR",1,1,100
"6669","00-0036422","0 RB, 1 TE, 4 WR",11,16,68.75
"6670","00-0036422","0 RB, 2 TE, 3 WR",2,2,100
"6671","00-0036422","0 RB, 3 TE, 2 WR",1,1,100
"6672","00-0036422","1 RB, 0 TE, 4 WR",0,11,0
"6673","00-0036422","1 RB, 1 TE, 3 WR",239,313,76.3578274760383
"6674","00-0036422","1 RB, 2 TE, 2 WR",75,75,100
"6675","00-0036422","1 RB, 3 TE, 1 WR",21,21,100
"6676","00-0036422","2 RB, 0 TE, 3 WR",0,16,0
"6677","00-0036422","2 RB, 1 TE, 2 WR",51,54,94.4444444444444
"6678","00-0036422","2 RB, 2 TE, 1 WR",34,34,100
"6679","00-0036422","3 RB, 0 TE, 2 WR",0,3,0
"6680","00-0036422","3 RB, 1 TE, 1 WR",1,1,100
"6681","00-0036423","1 RB, 1 TE, 2 WR",0,1,0
"6682","00-0036423","1 RB, 1 TE, 3 WR",136,480,28.3333333333333
"6683","00-0036423","1 RB, 2 TE, 2 WR",175,234,74.7863247863248
"6684","00-0036423","1 RB, 3 TE, 1 WR",75,96,78.125
"6685","00-0036423","1 RB, 4 TE, 0 WR",6,6,100
"6686","00-0036423","2 RB, 1 TE, 2 WR",0,7,0
"6687","00-0036424","",0,1,0
"6688","00-0036424","1 RB, 0 TE, 4 WR",0,23,0
"6689","00-0036424","1 RB, 1 TE, 3 WR",6,281,2.13523131672598
"6690","00-0036424","1 RB, 2 TE, 2 WR",32,56,57.1428571428571
"6691","00-0036424","1 RB, 3 TE, 1 WR",2,2,100
"6692","00-0036425","0 RB, 1 TE, 4 WR",0,1,0
"6693","00-0036425","0 RB, 2 TE, 3 WR",0,1,0
"6694","00-0036425","1 RB, 1 TE, 2 WR,1 LB",0,6,0
"6695","00-0036425","1 RB, 1 TE, 3 WR",136,529,25.7088846880907
"6696","00-0036425","1 RB, 2 TE, 1 WR,1 LB",0,6,0
"6697","00-0036425","1 RB, 2 TE, 2 WR",17,242,7.02479338842975
"6698","00-0036425","1 RB, 3 TE, 0 WR,1 LB",0,5,0
"6699","00-0036425","1 RB, 3 TE, 1 WR",3,41,7.31707317073171
"6700","00-0036425","2 RB, 1 TE, 2 WR",5,5,100
"6701","00-0036427","0 RB, 0 TE, 5 WR",3,3,100
"6702","00-0036427","0 RB, 1 TE, 4 WR",5,5,100
"6703","00-0036427","0 RB, 2 TE, 3 WR",8,11,72.7272727272727
"6704","00-0036427","0 RB, 3 TE, 2 WR",3,5,60
"6705","00-0036427","1 RB, 0 TE, 4 WR",17,22,77.2727272727273
"6706","00-0036427","1 RB, 1 TE, 3 WR",528,810,65.1851851851852
"6707","00-0036427","1 RB, 2 TE, 2 WR",50,249,20.0803212851406
"6708","00-0036427","1 RB, 3 TE, 1 WR",13,59,22.0338983050847
"6709","00-0036429","0 RB, 1 TE, 4 WR",0,1,0
"6710","00-0036429","0 RB, 2 TE, 3 WR",1,1,100
"6711","00-0036429","1 RB, 1 TE, 3 WR",34,612,5.55555555555556
"6712","00-0036429","1 RB, 2 TE, 2 WR",93,111,83.7837837837838
"6713","00-0036429","1 RB, 3 TE, 1 WR",6,6,100
"6714","00-0036429","2 RB, 1 TE, 2 WR",78,404,19.3069306930693
"6715","00-0036429","2 RB, 2 TE, 1 WR",66,91,72.5274725274725
"6716","00-0036429","2 RB, 3 TE, 0 WR",6,6,100
"6717","00-0036438","1 RB, 1 TE, 3 WR",31,145,21.3793103448276
"6718","00-0036438","1 RB, 2 TE, 2 WR",5,36,13.8888888888889
"6719","00-0036438","2 RB, 0 TE, 3 WR",0,4,0
"6720","00-0036438","2 RB, 1 TE, 2 WR",0,14,0
"6721","00-0036438","2 RB, 2 TE, 1 WR",1,7,14.2857142857143
"6722","00-0036439","1 RB, 1 TE, 3 WR",18,207,8.69565217391304
"6723","00-0036439","1 RB, 2 TE, 2 WR",7,92,7.60869565217391
"6724","00-0036439","1 RB, 3 TE, 1 WR",3,20,15
"6725","00-0036439","2 RB, 1 TE, 2 WR",1,9,11.1111111111111
"6726","00-0036442","0 RB, 0 TE, 5 WR",3,3,100
"6727","00-0036442","0 RB, 3 TE, 2 WR",1,1,100
"6728","00-0036442","1 RB, 0 TE, 4 WR",12,12,100
"6729","00-0036442","1 RB, 1 TE, 3 WR",917,937,97.8655282817503
"6730","00-0036442","1 RB, 2 TE, 2 WR",137,139,98.5611510791367
"6731","00-0036442","1 RB, 3 TE, 1 WR",13,22,59.0909090909091
"6732","00-0036442","2 RB, 2 TE, 1 WR",5,8,62.5
"6733","00-0036450","0 RB, 2 TE, 3 WR",0,7,0
"6734","00-0036450","0 RB, 3 TE, 2 WR",0,5,0
"6735","00-0036450","1 RB, 0 TE, 4 WR",0,2,0
"6736","00-0036450","1 RB, 1 TE, 3 WR",79,255,30.9803921568627
"6737","00-0036450","1 RB, 2 TE, 2 WR",31,95,32.6315789473684
"6738","00-0036450","1 RB, 3 TE, 1 WR",8,21,38.0952380952381
"6739","00-0036453","0 RB, 2 TE, 3 WR",0,1,0
"6740","00-0036453","1 RB, 1 TE, 3 WR",0,40,0
"6741","00-0036453","1 RB, 2 TE, 2 WR",0,21,0
"6742","00-0036453","1 RB, 3 TE, 1 WR",0,6,0
"6743","00-0036453","2 RB, 2 TE, 1 WR",1,1,100
"6744","00-0036456","1 RB, 0 TE, 4 WR",0,42,0
"6745","00-0036456","1 RB, 1 TE, 3 WR",55,452,12.1681415929204
"6746","00-0036456","1 RB, 2 TE, 2 WR",111,206,53.8834951456311
"6747","00-0036456","1 RB, 3 TE, 1 WR",7,10,70
"6748","00-0036456","2 RB, 0 TE, 3 WR",0,5,0
"6749","00-0036456","2 RB, 1 TE, 2 WR",5,15,33.3333333333333
"6750","00-0036457","0 RB, 1 TE, 4 WR",0,10,0
"6751","00-0036457","0 RB, 2 TE, 3 WR",0,3,0
"6752","00-0036457","1 RB, 1 TE, 3 WR",63,234,26.9230769230769
"6753","00-0036457","1 RB, 2 TE, 2 WR",6,40,15
"6754","00-0036457","1 RB, 3 TE, 1 WR",1,15,6.66666666666667
"6755","00-0036457","2 RB, 0 TE, 3 WR",17,47,36.1702127659575
"6756","00-0036457","2 RB, 1 TE, 2 WR",44,130,33.8461538461538
"6757","00-0036457","2 RB, 2 TE, 1 WR",18,89,20.2247191011236
"6758","00-0036457","2 RB, 3 TE, 0 WR",0,5,0
"6759","00-0036457","3 RB, 0 TE, 2 WR",1,1,100
"6760","00-0036474","0 RB, 0 TE, 5 WR",0,1,0
"6761","00-0036474","0 RB, 1 TE, 4 WR",0,5,0
"6762","00-0036474","1 RB, 0 TE, 4 WR",0,1,0
"6763","00-0036474","1 RB, 1 TE, 3 WR",0,345,0
"6764","00-0036474","1 RB, 2 TE, 2 WR",25,101,24.7524752475248
"6765","00-0036474","1 RB, 3 TE, 1 WR",7,7,100
"6766","00-0036474","2 RB, 1 TE, 2 WR",0,20,0
"6767","00-0036474","2 RB, 2 TE, 1 WR",6,7,85.7142857142857
"6768","00-0036482","1 RB, 0 TE, 4 WR",0,3,0
"6769","00-0036482","1 RB, 1 TE, 3 WR",59,269,21.9330855018587
"6770","00-0036482","1 RB, 2 TE, 2 WR",5,84,5.95238095238095
"6771","00-0036482","1 RB, 3 TE, 0 WR,1 LB",0,1,0
"6772","00-0036482","1 RB, 3 TE, 1 WR",0,17,0
"6773","00-0036482","2 RB, 1 TE, 2 WR",1,23,4.34782608695652
"6774","00-0036482","2 RB, 2 TE, 1 WR",0,1,0
"6775","00-0036483","1 RB, 1 TE, 3 WR",20,86,23.2558139534884
"6776","00-0036483","1 RB, 2 TE, 2 WR",1,43,2.32558139534884
"6777","00-0036483","1 RB, 3 TE, 1 WR",1,7,14.2857142857143
"6778","00-0036483","2 RB, 1 TE, 2 WR",0,8,0
"6779","00-0036491","1 RB, 1 TE, 3 WR",15,32,46.875
"6780","00-0036491","1 RB, 2 TE, 2 WR",0,1,0
"6781","00-0036491","2 RB, 1 TE, 2 WR",4,12,33.3333333333333
"6782","00-0036493","1 RB, 0 TE, 4 WR",0,2,0
"6783","00-0036493","1 RB, 1 TE, 3 WR",13,118,11.0169491525424
"6784","00-0036493","1 RB, 2 TE, 2 WR",1,46,2.17391304347826
"6785","00-0036493","1 RB, 3 TE, 1 WR",2,16,12.5
"6786","00-0036493","2 RB, 1 TE, 2 WR",0,17,0
"6787","00-0036493","2 RB, 2 TE, 1 WR",1,1,100
"6788","00-0036510","0 RB, 1 TE, 4 WR",0,1,0
"6789","00-0036510","1 RB, 0 TE, 4 WR",0,11,0
"6790","00-0036510","1 RB, 1 TE, 3 WR",41,102,40.1960784313725
"6791","00-0036510","1 RB, 2 TE, 2 WR",1,1,100
"6792","00-0036510","2 RB, 0 TE, 3 WR",0,4,0
"6793","00-0036510","2 RB, 1 TE, 2 WR",8,27,29.6296296296296
"6794","00-0036510","2 RB, 2 TE, 1 WR",1,1,100
"6795","00-0036519","1 RB, 1 TE, 3 WR",0,38,0
"6796","00-0036519","1 RB, 2 TE, 2 WR",9,9,100
"6797","00-0036519","2 RB, 1 TE, 2 WR",0,11,0
"6798","00-0036519","2 RB, 2 TE, 1 WR",2,2,100
"6799","00-0036523","1 RB, 1 TE, 3 WR",9,58,15.5172413793103
"6800","00-0036523","2 RB, 1 TE, 2 WR",0,2,0
"6801","00-0036526","1 RB, 1 TE, 3 WR",15,151,9.93377483443709
"6802","00-0036526","1 RB, 2 TE, 2 WR",3,53,5.66037735849057
"6803","00-0036526","1 RB, 3 TE, 1 WR",0,8,0
"6804","00-0036526","2 RB, 1 TE, 2 WR",3,15,20
"6805","00-0036526","2 RB, 2 TE, 1 WR",0,14,0
"6806","00-0036534","0 RB, 1 TE, 4 WR",4,5,80
"6807","00-0036534","1 RB, 0 TE, 4 WR",0,13,0
"6808","00-0036534","1 RB, 1 TE, 3 WR",31,79,39.2405063291139
"6809","00-0036534","1 RB, 2 TE, 2 WR",8,8,100
"6810","00-0036534","2 RB, 1 TE, 2 WR",0,6,0
"6811","00-0036534","2 RB, 2 TE, 1 WR",3,3,100
"6812","00-0036550","0 RB, 1 TE, 4 WR",25,27,92.5925925925926
"6813","00-0036550","0 RB, 2 TE, 3 WR",1,2,50
"6814","00-0036550","0 RB, 3 TE, 2 WR",1,1,100
"6815","00-0036550","1 RB, 1 TE, 3 WR",307,390,78.7179487179487
"6816","00-0036550","1 RB, 2 TE, 2 WR",72,93,77.4193548387097
"6817","00-0036550","1 RB, 3 TE, 1 WR",8,29,27.5862068965517
"6818","00-0036550","2 RB, 0 TE, 3 WR",38,52,73.0769230769231
"6819","00-0036550","2 RB, 1 TE, 2 WR",138,188,73.4042553191489
"6820","00-0036550","2 RB, 2 TE, 1 WR",24,111,21.6216216216216
"6821","00-0036550","2 RB, 3 TE, 0 WR",0,6,0
"6822","00-0036551","1 RB, 1 TE, 3 WR",3,33,9.09090909090909
"6823","00-0036551","1 RB, 2 TE, 2 WR",0,3,0
"6824","00-0036551","2 RB, 1 TE, 2 WR",0,28,0
"6825","00-0036551","2 RB, 2 TE, 1 WR",2,3,66.6666666666667
"6826","00-0036554","0 RB, 2 TE, 3 WR",3,4,75
"6827","00-0036554","1 RB, 0 TE, 4 WR",2,2,100
"6828","00-0036554","1 RB, 1 TE, 3 WR",339,512,66.2109375
"6829","00-0036554","1 RB, 2 TE, 2 WR",113,221,51.131221719457
"6830","00-0036554","1 RB, 3 TE, 1 WR",12,48,25
"6831","00-0036554","2 RB, 0 TE, 3 WR",10,14,71.4285714285714
"6832","00-0036554","2 RB, 1 TE, 2 WR",9,22,40.9090909090909
"6833","00-0036554","2 RB, 2 TE, 1 WR",0,3,0
"6834","00-0036555","0 RB, 1 TE, 4 WR",0,4,0
"6835","00-0036555","0 RB, 2 TE, 3 WR",0,1,0
"6836","00-0036555","1 RB, 1 TE, 3 WR",270,711,37.9746835443038
"6837","00-0036555","1 RB, 2 TE, 2 WR",81,193,41.9689119170984
"6838","00-0036555","1 RB, 3 TE, 1 WR",8,15,53.3333333333333
"6839","00-0036555","2 RB, 0 TE, 3 WR",1,8,12.5
"6840","00-0036555","2 RB, 1 TE, 2 WR",49,97,50.5154639175258
"6841","00-0036555","2 RB, 1 TE, 3 WR",0,1,0
"6842","00-0036555","2 RB, 2 TE, 1 WR",32,65,49.2307692307692
"6843","00-0036555","2 RB, 3 TE, 0 WR",2,4,50
"6844","00-0036556","0 RB, 2 TE, 3 WR",2,4,50
"6845","00-0036556","1 RB, 0 TE, 4 WR",0,2,0
"6846","00-0036556","1 RB, 1 TE, 3 WR",161,373,43.1635388739946
"6847","00-0036556","1 RB, 2 TE, 2 WR",43,143,30.0699300699301
"6848","00-0036556","1 RB, 3 TE, 1 WR",21,23,91.304347826087
"6849","00-0036556","2 RB, 0 TE, 3 WR",0,6,0
"6850","00-0036556","2 RB, 1 TE, 2 WR",0,3,0
"6851","00-0036556","2 RB, 2 TE, 1 WR",1,2,50
"6852","00-0036557","0 RB, 1 TE, 4 WR",0,1,0
"6853","00-0036557","1 RB, 1 TE, 3 WR",76,166,45.7831325301205
"6854","00-0036557","1 RB, 2 TE, 2 WR",6,19,31.5789473684211
"6855","00-0036557","2 RB, 1 TE, 2 WR",54,131,41.2213740458015
"6856","00-0036557","2 RB, 2 TE, 1 WR",7,17,41.1764705882353
"6857","00-0036560","1 RB, 0 TE, 4 WR",0,7,0
"6858","00-0036560","1 RB, 1 TE, 3 WR",1,114,0.87719298245614
"6859","00-0036560","1 RB, 2 TE, 2 WR",0,19,0
"6860","00-0036560","2 RB, 0 TE, 3 WR",0,2,0
"6861","00-0036560","2 RB, 1 TE, 2 WR",12,34,35.2941176470588
"6862","00-0036560","2 RB, 2 TE, 1 WR",0,3,0
"6863","00-0036566","0 RB, 1 TE, 4 WR",0,1,0
"6864","00-0036566","1 RB, 1 TE, 3 WR",24,106,22.6415094339623
"6865","00-0036566","1 RB, 2 TE, 2 WR",3,19,15.7894736842105
"6866","00-0036566","2 RB, 1 TE, 2 WR",1,7,14.2857142857143
"6867","00-0036566","2 RB, 2 TE, 1 WR",2,5,40
"6868","00-0036567","0 RB, 1 TE, 4 WR",0,1,0
"6869","00-0036567","0 RB, 2 TE, 3 WR",0,1,0
"6870","00-0036567","1 RB, 1 TE, 3 WR",151,422,35.781990521327
"6871","00-0036567","1 RB, 2 TE, 2 WR",66,84,78.5714285714286
"6872","00-0036567","1 RB, 3 TE, 1 WR",3,3,100
"6873","00-0036567","2 RB, 1 TE, 2 WR",272,294,92.5170068027211
"6874","00-0036567","2 RB, 2 TE, 1 WR",69,77,89.6103896103896
"6875","00-0036567","2 RB, 3 TE, 0 WR",3,4,75
"6876","00-0036569","0 RB, 1 TE, 4 WR",0,2,0
"6877","00-0036569","0 RB, 2 TE, 3 WR",0,1,0
"6878","00-0036569","1 RB, 1 TE, 3 WR",9,159,5.66037735849057
"6879","00-0036569","1 RB, 2 TE, 2 WR",1,57,1.75438596491228
"6880","00-0036569","1 RB, 3 TE, 1 WR",0,3,0
"6881","00-0036569","2 RB, 0 TE, 3 WR",0,1,0
"6882","00-0036569","2 RB, 1 TE, 2 WR",0,5,0
"6883","00-0036569","2 RB, 2 TE, 1 WR",0,6,0
"6884","00-0036569","2 RB, 3 TE, 0 WR",0,1,0
"6885","00-0036569","3 RB, 1 TE, 1 WR",2,2,100
"6886","00-0036571","1 RB, 0 TE, 4 WR",0,3,0
"6887","00-0036571","1 RB, 1 TE, 3 WR",0,47,0
"6888","00-0036571","1 RB, 2 TE, 2 WR",2,12,16.6666666666667
"6889","00-0036571","2 RB, 1 TE, 2 WR",0,3,0
