"","yearly_id","down1","down2","down3","down4"
"784","2016_00-0032791",6.32183908045977,5.83941605839416,0,0
"785","2016_00-0032794",16.3090128755365,13.6094674556213,1.69491525423729,9.09090909090909
"786","2016_00-0032795",54.8543689320388,53.8922155688623,45.4545454545455,0
"787","2016_00-0032801",11.1111111111111,15.2173913043478,3.2258064516129,0
"788","2016_00-0032804",8.40336134453782,7.69230769230769,1.58730158730159,0
"789","2016_00-0032827",8.33333333333333,5,18.1818181818182,100
"790","2016_00-0032841",47.8260869565217,58.9473684210526,61.4035087719298,77.7777777777778
"791","2016_00-0032844",8.69565217391304,6.66666666666667,8.33333333333333,0
"792","2016_00-0032852",12.1212121212121,11.5384615384615,0,0
"793","2016_00-0032864",66.1290322580645,64.5833333333333,23.5294117647059,0
"794","2016_00-0032881",10.2040816326531,5,10.9375,25
"795","2016_00-0032897",18.3333333333333,7.16612377850163,3.88888888888889,12.5
"796","2016_00-0032902",24.0131578947368,25.6637168141593,28.9855072463768,42.8571428571429
"797","2016_00-0032911",27.0903010033445,31.25,35.4330708661417,75
"798","2016_00-0032941",4.34782608695652,5.88235294117647,8.33333333333333,0
"799","2016_00-0032950",100,99.3957703927493,99.5348837209302,100
"800","2016_00-0032951",17.3184357541899,16.9014084507042,17.9775280898876,0
"801","2016_00-0032954",86.4285714285714,85.3211009174312,84.2857142857143,100
"802","2016_00-0032956",41.4179104477612,27.9411764705882,6.71641791044776,16.6666666666667
"803","2016_00-0032959",29.3577981651376,33.7209302325581,67.2619047619048,75
"804","2016_00-0032964",38.0952380952381,37.8787878787879,28.5714285714286,0
"805","2016_00-0032965",100,100,100,100
"806","2016_00-0032966",89.1566265060241,89.2655367231638,87.4015748031496,78.5714285714286
"807","2016_00-0032972",49.4845360824742,51.1784511784512,41.4141414141414,27.2727272727273
"808","2016_00-0032974",13.0434782608696,11.4942528735632,12.0689655172414,0
"809","2016_00-0032975",8.30324909747292,11.3744075829384,22.7272727272727,33.3333333333333
"810","2016_00-0032976",82.1917808219178,83.4123222748815,84.6153846153846,100
"811","2016_00-0032977",20.3007518796992,20.4778156996587,14.5,27.7777777777778
"812","2016_00-0033009",64.018691588785,72.4852071005917,92.0398009950249,66.6666666666667
"813","2016_00-0033040",39.4618834080717,46.969696969697,42.9906542056075,58.3333333333333
"814","2016_00-0033045",78.2505910165485,67.6100628930818,56.7251461988304,50
"815","2016_00-0033057",100,100,99.4047619047619,100
"816","2016_00-0033060",15.6398104265403,16.5562913907285,18.1818181818182,0
"817","2016_00-0033061",3.57142857142857,0,0,0
"818","2016_00-0033065",79.1666666666667,75.6410256410256,69.0476190476191,66.6666666666667
"819","2016_00-0033069",54.356846473029,58.3333333333333,69.672131147541,50
"820","2016_00-0033077",95.7494407158837,96.1194029850746,94.5355191256831,75
"821","2016_00-0033079",28.3819628647215,32.1428571428571,35.7894736842105,35.2941176470588
"822","2016_00-0033080",15.6549520766773,12.1076233183857,6.32911392405063,28.5714285714286
"823","2016_00-0033090",67.5609756097561,57.9288025889968,31.6939890710383,44.4444444444444
"824","2016_00-0033097",30.7692307692308,37.2093023255814,27.5862068965517,0
"825","2016_00-0033098",29.1666666666667,31.5789473684211,25,100
"826","2016_00-0033104",63.0331753554502,65.4320987654321,67.9245283018868,45.4545454545455
"827","2016_00-0033106",95.6204379562044,95.5752212389381,96.1538461538462,80
"828","2016_00-0033108",84.6153846153846,89.7959183673469,91.6666666666667,100
"829","2016_00-0033110",42.9347826086957,44.7098976109215,25.615763546798,46.1538461538462
"830","2016_00-0033111",30.4147465437788,36.9318181818182,39.6694214876033,44.4444444444444
"831","2016_00-0033112",12.8571428571429,5.17241379310345,4.8780487804878,0
"832","2016_00-0033114",8.69565217391304,14.2292490118577,8.52272727272727,36.3636363636364
"833","2016_00-0033118",11.7021276595745,13.0434782608696,14.6341463414634,20
"834","2016_00-0033119",75.6756756756757,76.3636363636364,82.5,100
"835","2016_00-0033127",82.6530612244898,83.4061135371179,94.6153846153846,85.7142857142857
"836","2016_00-0033151",95.7264957264957,98.0392156862745,98.4848484848485,100
"837","2016_00-0033164",13.1578947368421,9.21052631578947,4.44444444444444,0
"838","2017_00-0019596",98.1981981981982,97.5186104218362,97.4248927038627,90.9090909090909
"839","2017_00-0020531",99.5565410199557,99.4413407821229,99.5049504950495,100
"840","2017_00-0021206",97.3977695167286,97.6303317535545,96.4705882352941,87.5
"841","2017_00-0021429",95.7894736842105,95.6204379562044,93.8775510204082,77.7777777777778
"842","2017_00-0021547",40.4444444444444,47.0769230769231,62.8019323671498,75
"843","2017_00-0022127",98.4234234234234,98.533724340176,98.0487804878049,94.4444444444444
"844","2017_00-0022531",85.1282051282051,85.9154929577465,83.3333333333333,100
"845","2017_00-0022803",99.5133819951338,99.6969696969697,99.5305164319249,100
"846","2017_00-0022921",94.5414847161572,96.1538461538462,98.2758620689655,100
"847","2017_00-0022924",99.0950226244344,98.7987987987988,99.0521327014218,90.9090909090909
"848","2017_00-0022942",96.8888888888889,96.3076923076923,95.1690821256039,100
"849","2017_00-0022943",72.0930232558139,70.1986754966888,71.6346153846154,60
"850","2017_00-0022999",13.4615384615385,8.69565217391304,4.54545454545455,0
"851","2017_00-0023436",100,100,100,100
"852","2017_00-0023459",88.9447236180904,88,81.5217391304348,72.7272727272727
"853","2017_00-0023500",62.4096385542169,57.6119402985075,35.5555555555556,31.25
"854","2017_00-0023516",98.5401459854015,99.1124260355029,97.6284584980237,100
"855","2017_00-0023564",39.0804597701149,47.5409836065574,50,33.3333333333333
"856","2017_00-0023639",100,99.7512437810945,100,100
"857","2017_00-0023645",5.17241379310345,6.49350649350649,9.25925925925926,0
"858","2017_00-0023662",79.5454545454545,80.6451612903226,80.9523809523809,0
"859","2017_00-0023682",73.3333333333333,71.6535433070866,69.8795180722892,100
"860","2017_00-0024221",83.8479809976247,78.3783783783784,68.3168316831683,78.5714285714286
"861","2017_00-0024226",83.1202046035806,85.6140350877193,81.7142857142857,77.7777777777778
"862","2017_00-0024243",80.8586762075134,78.9099526066351,77.2388059701492,44.4444444444444
"863","2017_00-0024264",14.1414141414141,17.910447761194,23.8095238095238,0
"864","2017_00-0024268",56.3063063063063,49.2354740061162,32.8358208955224,52.1739130434783
"865","2017_00-0024270",95.7871396895787,95.4954954954955,93.9252336448598,72.7272727272727
"866","2017_00-0024281",71.900826446281,71.9101123595506,78.1818181818182,75
"867","2017_00-0024323",100,100,100,100
"868","2017_00-0024334",75.886524822695,80,73.8461538461539,87.5
"869","2017_00-0024389",69.9095022624434,71.8475073313783,92.4107142857143,66.6666666666667
"870","2017_00-0024424",67.3469387755102,63.0434782608696,56.5217391304348,0
"871","2017_00-0024535",2.58064516129032,8.13008130081301,2.4390243902439,0
"872","2017_00-0025390",94.9494949494949,93.3774834437086,92.5531914893617,80
"873","2017_00-0025394",57.4074074074074,53.7313432835821,8.8,22.2222222222222
"874","2017_00-0025396",65.3301886792453,70.8333333333333,78.125,80
"875","2017_00-0025415",95.8904109589041,95.2229299363057,95.8715596330275,100
"876","2017_00-0025418",85.5813953488372,83.8323353293413,83.9622641509434,100
"877","2017_00-0025430",91.8367346938776,93.3962264150943,91.7808219178082,100
"878","2017_00-0025446",88.6010362694301,87.8378378378378,87.3684210526316,75
"879","2017_00-0025473",80.7692307692308,72.2222222222222,66.6666666666667,0
"880","2017_00-0025506",70.4918032786885,71.063829787234,74.251497005988,80
"881","2017_00-0025512",95.4887218045113,95.5223880597015,92.6829268292683,91.6666666666667
"882","2017_00-0025549",45.2054794520548,42.0485175202156,15.6,21.7391304347826
"883","2017_00-0025708",74.3362831858407,77.5,86.2745098039216,100
"884","2017_00-0025900",78.4552845528455,74.4791666666667,72.9508196721311,80
"885","2017_00-0026019",24.0641711229947,30.9859154929577,61.5384615384615,25
"886","2017_00-0026035",44.3378119001919,56.0526315789474,79.185520361991,72.7272727272727
"887","2017_00-0026069",22.5705329153605,24.3346007604563,34.010152284264,0
"888","2017_00-0026143",100,100,100,100
"889","2017_00-0026144",3.84615384615385,0,0,0
"890","2017_00-0026153",42.8904428904429,43.613707165109,13.9423076923077,12.5
"891","2017_00-0026158",96.1240310077519,96.0264900662252,96.6346153846154,90
"892","2017_00-0026164",44.5454545454545,43.0232558139535,8.06451612903226,20
"893","2017_00-0026166",95.0570342205323,95.2380952380952,94.1176470588235,100
"894","2017_00-0026176",81.6582914572864,82.3151125401929,87.0466321243523,69.5652173913043
"895","2017_00-0026184",45.4918032786885,47.4747474747475,59.4936708860759,50
"896","2017_00-0026189",60.6356968215159,65.0847457627119,79.1411042944785,66.6666666666667
"897","2017_00-0026197",18.0327868852459,17.3913043478261,18.1818181818182,0
"898","2017_00-0026201",70,68.2795698924731,70.1754385964912,54.5454545454545
"899","2017_00-0026205",45.3488372093023,47.4358974358974,47.9166666666667,60
"900","2017_00-0026213",22.0512820512821,22.3300970873786,17.4528301886792,6.66666666666667
"901","2017_00-0026224",11.1111111111111,17.6470588235294,8.82352941176471,33.3333333333333
"902","2017_00-0026275",88.0239520958084,90.2439024390244,89.2215568862275,64.2857142857143
"903","2017_00-0026290",100,100,100,100
"904","2017_00-0026293",3.65853658536585,2.47933884297521,4.34782608695652,33.3333333333333
"905","2017_00-0026327",90.4656319290466,90.3903903903904,87.8504672897196,72.7272727272727
"906","2017_00-0026345",75.6637168141593,76.219512195122,89.1666666666667,76.9230769230769
"907","2017_00-0026498",99.3006993006993,99.0683229813665,99.0049751243781,100
"908","2017_00-0026500",94.7089947089947,94.8905109489051,95.2941176470588,100
"909","2017_00-0026544",5.55555555555556,10,8.33333333333333,0
"910","2017_00-0026561",94.1176470588235,93.8906752411576,95.9183673469388,100
"911","2017_00-0026625",42.2343324250681,43.1226765799257,50.2923976608187,68.75
"912","2017_00-0026762",89.8477157360406,91.2162162162162,89.6039603960396,83.3333333333333
"913","2017_00-0026784",66.1363636363636,66.7692307692308,63.4831460674157,60
"914","2017_00-0026814",97.7917981072555,96.551724137931,96.2962962962963,100
"915","2017_00-0026839",98.0851063829787,98.5714285714286,99.0783410138249,85.7142857142857
"916","2017_00-0026901",74.8648648648649,72.8222996515679,81.8181818181818,60
"917","2017_00-0026950",100,100,100,100
"918","2017_00-0026982",79.2982456140351,77.7777777777778,79.4326241134752,100
"919","2017_00-0026983",10.4218362282878,10.9271523178808,10.0529100529101,25
"920","2017_00-0026995",68.5714285714286,72.2222222222222,78.169014084507,40
"921","2017_00-0026997",99.7967479674797,100,100,100
"922","2017_00-0027004",100,100,100,100
"923","2017_00-0027006",44.9438202247191,47.4708171206226,49.3670886075949,40
"924","2017_00-0027025",100,100,100,100
"925","2017_00-0027027",86.7977528089888,86.8,81.9875776397515,80
"926","2017_00-0027029",71.5328467153285,71.5976331360947,58.498023715415,64.2857142857143
"927","2017_00-0027036",72,57.1428571428571,75,50
"928","2017_00-0027057",14.9532710280374,16.6666666666667,21.8905472636816,25
"929","2017_00-0027078",95.4415954415954,96.1832061068702,93.7106918238994,100
"930","2017_00-0027089",56.6037735849057,46,26.530612244898,100
"931","2017_00-0027125",54.1062801932367,61.9631901840491,78.7037037037037,71.4285714285714
"932","2017_00-0027139",20,13.6363636363636,7.69230769230769,0
"933","2017_00-0027215",19.8952879581152,16.2962962962963,8.60215053763441,7.14285714285714
"934","2017_00-0027282",70.4545454545455,70.4081632653061,71.1111111111111,100
"935","2017_00-0027297",99.4832041343669,99.6688741721854,99.5192307692308,100
"936","2017_00-0027321",40.9523809523809,30.4054054054054,13.265306122449,20
"937","2017_00-0027325",34.0508806262231,30.7277628032345,15.2,26.0869565217391
"938","2017_00-0027531",28.4064665127021,26.0606060606061,33.8164251207729,33.3333333333333
"939","2017_00-0027607",99.5575221238938,100,100,100
"940","2017_00-0027648",98.0044345898005,97.8978978978979,96.7289719626168,100
"941","2017_00-0027654",17.1102661596958,10.0502512562814,9.52380952380952,20
"942","2017_00-0027656",87.624750499002,87.5346260387812,85.7142857142857,90.9090909090909
"943","2017_00-0027658",74.6835443037975,74.8502994011976,69.4444444444444,62.5
"944","2017_00-0027667",100,100,100,100
"945","2017_00-0027674",99.1825613079019,99.622641509434,100,100
"946","2017_00-0027675",78.1456953642384,75.2941176470588,72.1973094170404,77.7777777777778
"947","2017_00-0027678",88.9655172413793,87.5354107648725,87.2246696035242,95.4545454545455
"948","2017_00-0027681",88.3211678832117,90.3010033444816,93.5323383084577,90.9090909090909
"949","2017_00-0027685",74.0181268882175,76.9516728624535,82.7027027027027,50
"950","2017_00-0027688",8.33333333333333,4.76190476190476,7.14285714285714,0
"951","2017_00-0027690",68.7782805429864,76.2463343108504,85.7142857142857,66.6666666666667
"952","2017_00-0027691",5.46875,5.08474576271187,6.48148148148148,0
"953","2017_00-0027694",89.6,90.5759162303665,88.2882882882883,88.8888888888889
"954","2017_00-0027696",67.0588235294118,68.5015290519878,74.1626794258373,85.7142857142857
"955","2017_00-0027717",74.3362831858407,75.2808988764045,79.5454545454545,33.3333333333333
"956","2017_00-0027732",50.363196125908,39.1167192429022,19.774011299435,45.4545454545455
"957","2017_00-0027778",83.7606837606838,84.7560975609756,87.378640776699,100
"958","2017_00-0027793",90.4761904761905,93.0817610062893,90.9090909090909,72.7272727272727
"959","2017_00-0027796",40,40.9090909090909,41.1764705882353,0
"960","2017_00-0027854",65.4545454545455,67.3913043478261,75.8620689655172,0
"961","2017_00-0027857",94.4444444444444,95.6937799043062,96.7741935483871,90.9090909090909
"962","2017_00-0027859",94.272076372315,93.0232558139535,92.6701570680628,75
"963","2017_00-0027861",16,10,40,0
"964","2017_00-0027869",96.7741935483871,95,93.3333333333333,100
"965","2017_00-0027870",99.0950226244344,98.7987987987988,99.0521327014218,90.9090909090909
"966","2017_00-0027873",85.8880778588808,80.9523809523809,56,50
"967","2017_00-0027874",76.6666666666667,76.8361581920904,87.1369294605809,68.4210526315789
"968","2017_00-0027875",74.2424242424242,76.7676767676768,76.6666666666667,33.3333333333333
"969","2017_00-0027891",70.3962703962704,78.2608695652174,92.0398009950249,66.6666666666667
"970","2017_00-0027902",80.4054054054054,84.1642228739003,90.7317073170732,77.7777777777778
"971","2017_00-0027925",36.2162162162162,31.5136476426799,9.44206008583691,36.3636363636364
"972","2017_00-0027939",98.6754966887417,98.5294117647059,97.7578475336323,100
"973","2017_00-0027942",90.2676399026764,86.9565217391304,92.5373134328358,72.7272727272727
"974","2017_00-0027944",71.9512195121951,77.4928774928775,88.4444444444444,82.3529411764706
"975","2017_00-0027947",86.7403314917127,85.9205776173285,87.1951219512195,80
"976","2017_00-0027948",100,100,100,100
"977","2017_00-0027953",93.6936936936937,93.5779816513761,93.0348258706468,91.304347826087
"978","2017_00-0027955",98.3783783783784,97.7667493796526,97.4248927038627,90.9090909090909
"979","2017_00-0027960",100,100,100,100
"980","2017_00-0027963",100,100,100,100
"981","2017_00-0027966",55.8758314855876,46.3687150837989,50,27.2727272727273
"982","2017_00-0027973",97.5669099756691,97.9933110367893,97.5124378109453,72.7272727272727
"983","2017_00-0027981",86.692759295499,83.5820895522388,86.7469879518072,90
"984","2017_00-0027985",48.0093676814988,44.1087613293051,39.1304347826087,40
"985","2017_00-0027986",83.756345177665,83.2764505119454,82.051282051282,80
"986","2017_00-0027987",42.5,48.4848484848485,30.7692307692308,100
"987","2017_00-0027994",18.3908045977011,23.7960339943343,59.0308370044053,59.0909090909091
"988","2017_00-0027996",67.5146771037182,65.7681940700809,70.4,56.5217391304348
"989","2017_00-0028001",73.7327188940092,74.1496598639456,75.7575757575758,25
"990","2017_00-0028002",70.2770780856423,79.0996784565916,86.9791666666667,80
"991","2017_00-0028009",66.6666666666667,67.2794117647059,85.3932584269663,40
"992","2017_00-0028011",31.7073170731707,32.1428571428571,0,0
"993","2017_00-0028012",38.4615384615385,37.5,38.8888888888889,100
"994","2017_00-0028030",90.6451612903226,90.0900900900901,89.1156462585034,71.4285714285714
"995","2017_00-0028039",100,100,100,100
"996","2017_00-0028042",29.620253164557,20.0657894736842,4.97237569060773,30
"997","2017_00-0028060",25,33.3333333333333,37.5,0
"998","2017_00-0028063",0,2.4390243902439,6.45161290322581,0
"999","2017_00-0028064",45.1298701298701,37.9032258064516,34.3589743589744,33.3333333333333
"1000","2017_00-0028067",69.53125,70.6293706293706,74.7191011235955,66.6666666666667
"1001","2017_00-0028074",18.6666666666667,15.6441717791411,13.6585365853659,11.1111111111111
"1002","2017_00-0028076",90.7834101382488,89.873417721519,86.734693877551,100
"1003","2017_00-0028083",19.8529411764706,20.1320132013201,9.35672514619883,28.5714285714286
"1004","2017_00-0028087",48.8288288288288,38.9578163771712,13.7339055793991,9.09090909090909
"1005","2017_00-0028090",79.5918367346939,86.9565217391304,82,100
"1006","2017_00-0028091",58.0645161290323,67.4603174603175,87.8787878787879,100
"1007","2017_00-0028093",45.3551912568306,32.5342465753425,9.09090909090909,33.3333333333333
"1008","2017_00-0028101",100,99.7023809523809,100,100
"1009","2017_00-0028110",98.7206823027719,98.2142857142857,98.7234042553192,94.1176470588235
"1010","2017_00-0028112",60.4651162790698,69.7841726618705,76.555023923445,75
"1011","2017_00-0028114",7.14285714285714,9.09090909090909,26.6666666666667,0
"1012","2017_00-0028116",38.3795309168444,44.6428571428571,34.8936170212766,47.0588235294118
"1013","2017_00-0028118",92.7461139896373,95.253164556962,96.1864406779661,61.5384615384615
"1014","2017_00-0028129",95.6947162426614,95.6873315363881,95.6,95.6521739130435
"1015","2017_00-0028142",60.6666666666667,52.5423728813559,17.4273858921162,31.5789473684211
"1016","2017_00-0028177",83.3333333333333,82.8125,83.1325301204819,100
"1017","2017_00-0028237",90.4191616766467,91.4285714285714,90.728476821192,75
"1018","2017_00-0028240",97.7777777777778,97.8461538461539,98.0676328502416,100
"1019","2017_00-0028263",32.7272727272727,34.6715328467153,45.0980392156863,41.6666666666667
"1020","2017_00-0028274",0,5.26315789473684,8.33333333333333,0
"1021","2017_00-0028411",61.0062893081761,60.9649122807018,64.1891891891892,100
"1022","2017_00-0028434",77.4117647058824,81.0397553516819,94.7368421052632,57.1428571428571
"1023","2017_00-0028497",54.9618320610687,65.1898734177215,68.5714285714286,43.75
"1024","2017_00-0028581",37.2262773722628,21.0059171597633,6.32411067193676,14.2857142857143
"1025","2017_00-0028595",78.2608695652174,80,90,100
"1026","2017_00-0028702",14.5038167938931,20.7920792079208,20.3125,50
"1027","2017_00-0028738",73.7588652482269,75,73.8461538461539,100
"1028","2017_00-0028825",63.5245901639344,66.6666666666667,69.9115044247788,62.5
"1029","2017_00-0028903",60.3411513859275,54.1666666666667,28.0851063829787,41.1764705882353
"1030","2017_00-0028957",3.8961038961039,1.72413793103448,2.5,0
"1031","2017_00-0028986",97.3140495867769,96.8421052631579,95.7446808510638,100
"1032","2017_00-0028987",32.0224719101124,15.8671586715867,3.2258064516129,14.2857142857143
"1033","2017_00-0029000",45.5421686746988,59.5611285266458,76.1904761904762,58.8235294117647
"1034","2017_00-0029004",18.75,18.4615384615385,31.1111111111111,0
"1035","2017_00-0029010",91.8032786885246,92.7659574468085,94.6107784431138,100
"1036","2017_00-0029033",64.2857142857143,70.5882352941177,88,100
"1037","2017_00-0029068",30.4878048780488,22.5071225071225,2.66666666666667,29.4117647058824
"1038","2017_00-0029091",59.8039215686275,58.7096774193548,57.6576576576577,90
"1039","2017_00-0029119",22.6950354609929,21.2025316455696,8.29268292682927,45.4545454545455
"1040","2017_00-0029137",81.4090019569472,83.288409703504,87.2,82.6086956521739
"1041","2017_00-0029141",27.2493573264781,26.9102990033223,2.76243093922652,0
"1042","2017_00-0029144",59.9173553719008,60.3351955307263,59.6638655462185,70
"1043","2017_00-0029146",94.8655256723716,96.6101694915254,96.9325153374233,100
"1044","2017_00-0029159",92.5149700598802,91.7293233082707,95.260663507109,72.7272727272727
"1045","2017_00-0029164",89.8876404494382,89.8954703832753,91.2087912087912,100
"1046","2017_00-0029187",67.5324675324675,67.8571428571429,66.6666666666667,100
"1047","2017_00-0029205",19.6891191709845,21.5686274509804,26.8292682926829,40
"1048","2017_00-0029239",8.63309352517986,14.5631067961165,33.3333333333333,40
"1049","2017_00-0029253",100,100,100,100
"1050","2017_00-0029254",47.9166666666667,51.4705882352941,52.8089887640449,66.6666666666667
"1051","2017_00-0029263",99.2941176470588,99.6941896024465,99.5215311004785,100
"1052","2017_00-0029269",47.7777777777778,53.8461538461538,69.5652173913043,75
"1053","2017_00-0029273",13.6645962732919,14.0495867768595,90.2439024390244,100
"1054","2017_00-0029278",41.6666666666667,41.9354838709677,47.3684210526316,50
"1055","2017_00-0029293",96.7365967365967,96.2732919254658,98.0099502487562,83.3333333333333
"1056","2017_00-0029316",99.7005988023952,100,100,100
"1057","2017_00-0029319",49.7448979591837,45.578231292517,47.1502590673575,46.6666666666667
"1058","2017_00-0029336",8.60655737704918,13.2596685082873,16.260162601626,33.3333333333333
"1059","2017_00-0029384",8.24742268041237,11.3924050632911,13.7931034482759,66.6666666666667
"1060","2017_00-0029388",63.0071599045346,64.9851632047478,75.7322175732218,83.3333333333333
"1061","2017_00-0029391",28.8732394366197,19.4805194805195,10.2564102564103,14.2857142857143
"1062","2017_00-0029394",35.5648535564854,36.8715083798883,35.9649122807018,40
"1063","2017_00-0029413",100,100,100,100
"1064","2017_00-0029414",17.7142857142857,18.2539682539683,14.4736842105263,20
"1065","2017_00-0029419",31.8181818181818,34.375,40,75
"1066","2017_00-0029524",85.3741496598639,85.2173913043478,86.9281045751634,62.5
"1067","2017_00-0029528",98.1912144702842,97.2413793103448,96.9230769230769,100
"1068","2017_00-0029543",65.3179190751445,69.5652173913043,66.6666666666667,87.5
"1069","2017_00-0029546",66.9064748201439,68.4365781710914,68.9473684210526,63.6363636363636
"1070","2017_00-0029561",79.6610169491525,79,77.027027027027,50
"1071","2017_00-0029567",53.6964980544747,55.8510638297872,55.6451612903226,46.1538461538462
"1072","2017_00-0029572",22.7005870841487,24.8756218905473,38.1526104417671,30
"1073","2017_00-0029580",81.3895781637717,85.5769230769231,94.2028985507246,66.6666666666667
"1074","2017_00-0029587",59.3103448275862,51.5580736543909,28.6343612334802,36.3636363636364
"1075","2017_00-0029592",100,100,100,100
"1076","2017_00-0029604",99.5249406175772,99.6996996996997,99.5049504950495,100
"1077","2017_00-0029608",88.6746987951807,90.7462686567164,94.6666666666667,93.75
"1078","2017_00-0029613",47.3846153846154,40.5737704918033,5.22388059701492,0
"1079","2017_00-0029615",71.9101123595506,70.1067615658363,71.2121212121212,88.8888888888889
"1080","2017_00-0029632",74.4086021505376,78.6786786786787,93.9252336448598,76.4705882352941
"1081","2017_00-0029634",34.9099099099099,23.7536656891496,8.78048780487805,33.3333333333333
"1082","2017_00-0029638",17.8947368421053,19.4539249146758,15.9340659340659,0
"1083","2017_00-0029640",10.6796116504854,15.7575757575758,24.5098039215686,75
"1084","2017_00-0029664",85.3658536585366,79.7979797979798,89.5522388059701,50
"1085","2017_00-0029666",36.6412213740458,39.5833333333333,47.3684210526316,50
"1086","2017_00-0029672",96.701030927835,96.0732984293194,95.7805907172996,90
"1087","2017_00-0029678",100,100,100,100
"1088","2017_00-0029679",95.3033268101761,95.9568733153639,95.2,86.9565217391304
"1089","2017_00-0029682",79.0697674418605,78.8732394366197,80.6122448979592,88.8888888888889
"1090","2017_00-0029685",15.1515151515152,0,0,0
"1091","2017_00-0029687",100,99.7058823529412,99.5515695067265,100
"1092","2017_00-0029689",49.7297297297297,40.9429280397022,23.6051502145923,45.4545454545455
"1093","2017_00-0029697",33.1034482758621,42.5925925925926,49.21875,28.5714285714286
"1094","2017_00-0029699",47.5138121546961,51.4084507042254,55.5555555555556,66.6666666666667
"1095","2017_00-0029708",47.4452554744526,56.6343042071197,82.1256038647343,88.2352941176471
"1096","2017_00-0029709",48.2490272373541,47.4418604651163,48.8188976377953,28.5714285714286
"1097","2017_00-0029731",5.71428571428571,8.95522388059701,7.69230769230769,0
"1098","2017_00-0029738",63.8694638694639,50.6211180124224,28.8557213930348,66.6666666666667
"1099","2017_00-0029740",8.59375,7.65027322404372,3.87596899224806,0
"1100","2017_00-0029762",98.6702127659574,98.5865724381625,98.4615384615385,100
"1101","2017_00-0029786",95.0354609929078,94.1368078175896,95.0738916256158,100
"1102","2017_00-0029793",45.8563535911602,29.4520547945205,11.5577889447236,21.4285714285714
"1103","2017_00-0029795",12.972972972973,11.5523465703971,44.5054945054945,53.3333333333333
"1104","2017_00-0029821",27.2727272727273,22.972972972973,32.5581395348837,100
"1105","2017_00-0029848",15.8536585365854,15.625,20.5128205128205,16.6666666666667
"1106","2017_00-0029854",55.5555555555556,53.1073446327684,54.7717842323651,57.8947368421053
"1107","2017_00-0029878",14.6396396396396,11.3149847094801,6.46766169154229,17.3913043478261
"1108","2017_00-0029886",52.2292993630573,51.3274336283186,50,62.5
"1109","2017_00-0029889",94.5492662473795,94.1340782122905,95,87.5
"1110","2017_00-0029892",53.9024390243902,46.1016949152542,12.6829268292683,28.5714285714286
"1111","2017_00-0029893",93.1034482758621,92.8301886792453,94.478527607362,80
"1112","2017_00-0029895",100,100,100,100
"1113","2017_00-0029931",24.0793201133144,19.7080291970803,7.69230769230769,33.3333333333333
"1114","2017_00-0029963",77.0731707317073,80.1282051282051,79.3814432989691,91.6666666666667
"1115","2017_00-0029992",100,99.7067448680352,100,100
"1116","2017_00-0030011",98.5074626865672,97.8260869565217,100,100
"1117","2017_00-0030035",93.1506849315068,92.5373134328358,96.7871485943775,90
"1118","2017_00-0030046",97.8102189781022,97.6331360946746,97.6284584980237,100
"1119","2017_00-0030061",77.752808988764,79.4478527607362,90.4545454545455,77.7777777777778
"1120","2017_00-0030065",92.4433249370277,91.304347826087,91.1602209944751,90.9090909090909
"1121","2017_00-0030066",94.8339483394834,94.7867298578199,95.4022988505747,100
"1122","2017_00-0030067",86.6666666666667,85.1063829787234,77.6923076923077,77.7777777777778
"1123","2017_00-0030068",73.773987206823,64.8809523809524,73.6170212765957,58.8235294117647
"1124","2017_00-0030074",95.8730158730159,96.4,95.5974842767296,85
"1125","2017_00-0030076",100,100,100,100
"1126","2017_00-0030083",96.5665236051502,97.6190476190476,97.196261682243,100
"1127","2017_00-0030085",89.4144144144144,90.519877675841,94.0298507462687,82.6086956521739
"1128","2017_00-0030089",43.0588235294118,36.085626911315,20.5741626794258,14.2857142857143
"1129","2017_00-0030091",70.6730769230769,77.0588235294118,83.3333333333333,77.7777777777778
"1130","2017_00-0030096",0,0,6.66666666666667,0
"1131","2017_00-0030107",37.2960372960373,44.0993788819876,61.6915422885572,83.3333333333333
"1132","2017_00-0030108",72.1649484536082,71.3286713286713,59.0361445783133,60
"1133","2017_00-0030112",30.4114490161002,24.4075829383886,8.58208955223881,44.4444444444444
"1134","2017_00-0030117",26.6375545851528,26.6272189349112,6.89655172413793,6.66666666666667
"1135","2017_00-0030126",64.375,63.3928571428571,63.6363636363636,100
"1136","2017_00-0030147",43.1603773584906,41.1214953271028,57.8199052132701,50
"1137","2017_00-0030149",21.4285714285714,22.7272727272727,22.2222222222222,0
"1138","2017_00-0030151",6.25,4.54545454545455,7.69230769230769,0
"1139","2017_00-0030155",51.271186440678,46.7647058823529,38.2075471698113,30
"1140","2017_00-0030181",95.5380577427822,94.551282051282,95.7142857142857,87.5
"1141","2017_00-0030216",58.7583148558758,61.1731843575419,43.5643564356436,36.3636363636364
"1142","2017_00-0030217",32.258064516129,38.4615384615385,35.2941176470588,0
"1143","2017_00-0030273",95.3086419753086,94.9044585987261,92.8205128205128,88
"1144","2017_00-0030279",80.6666666666667,88.9230769230769,91.304347826087,75
"1145","2017_00-0030287",31.6831683168317,32.15859030837,66.2721893491124,76.9230769230769
"1146","2017_00-0030288",24.3243243243243,34.4398340248963,15.5555555555556,42.8571428571429
